,dataset,base,method,PM1,PM2,Time,TriesToOpt,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm)
0,iris,001 knn,000 all,1.0,1.0,0.0,0,True,True,True,True
1,iris,000 rf,000 all,0.9736842105263158,0.9736842105263158,0.0,0,True,True,True,True
2,iris,001 knn,003 feature importance selection,0.9473684210526315,0.9473684210526315,0.1403820514678955,0,False,True,False,True
3,iris,001 knn,011 feature importance weighting,0.9736842105263158,0.9736842105263158,0.1403820514678955,0,0.12738808405148092,0.026433435074300304,0.38736607541056595,0.45881240546365293
4,iris,001 knn,004 l1,0.9736842105263158,0.9736842105263158,0.0037338733673095703,0,False,False,True,True
5,iris,001 knn,005 relieff selection,0.9473684210526315,0.9473684210526315,0.03201913833618164,0,True,True,False,True
6,iris,001 knn,012 relieff weighting,0.9473684210526315,0.9473684210526315,0.03201913833618164,0,0.04166666666666663,0.10833333333333328,0.0,0.675
7,iris,001 knn,006 forward selection,0.9473684210526315,0.9473684210526315,0.9383437633514404,0,False,False,False,True
8,iris,001 knn,007 backward selection,0.9473684210526315,0.9473684210526315,0.835554838180542,0,False,True,True,True
9,iris,001 knn,008 stepwise selection,0.9473684210526315,0.9473684210526315,0.8103597164154053,0,False,False,False,True
10,iris,001 knn,009 bayesian selection,0.9473684210526315,0.9473684210526315,28.15478277206421,0,False,True,False,True
11,iris,001 knn,013 bayesian weighting,0.9473684210526315,0.9473684210526315,70.92447018623352,0,0.5283912044030342,0.6616434001420812,0.015120689434518497,0.3818037147534965
