,dataset,base,method,PM1,PM2,Time,TriesToOpt,alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline
0,wine,001 knn,000 all,0.9777777777777777,0.9777777777777777,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,wine,000 rf,000 all,1.0,1.0,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,wine,001 knn,003 feature importance selection,0.9333333333333333,0.9333333333333333,0.14863038063049316,0,False,True,False,True,False,True,False,True,False,True,False,True,False
3,wine,001 knn,011 feature importance weighting,1.0,1.0,0.14863038063049316,0,0.11220914808563705,0.039247037494528424,0.013324527988433275,0.023205759579750844,0.03416222003567362,0.056501152570773226,0.18544804871145765,0.013204060000808353,0.01736203382911942,0.13680535256429732,0.06279150517662316,0.11532627714820709,0.19041287681469052
4,wine,001 knn,004 l1,1.0,1.0,0.012651443481445312,0,True,False,False,False,False,False,True,False,False,True,True,True,True
5,wine,001 knn,005 relieff selection,0.8888888888888888,0.8888888888888888,0.013954877853393555,0,False,False,True,True,True,True,True,True,True,False,True,True,False
6,wine,001 knn,012 relieff weighting,0.9555555555555556,0.9555555555555556,0.013954877853393555,0,0.010230179028132946,0.0,0.03580562659846542,0.09207161125319696,0.07161125319693096,0.01534526854219953,0.01534526854219953,0.11253196930946296,0.04092071611253201,0.0,0.06649616368286448,0.03580562659846542,0.0
7,wine,001 knn,006 forward selection,0.9111111111111111,0.9111111111111111,6.105047225952148,0,True,False,False,False,True,False,True,False,False,False,False,False,False
8,wine,001 knn,007 backward selection,0.9555555555555556,0.9555555555555556,2.9418671131134033,0,True,True,False,True,True,True,True,True,True,True,True,True,True
9,wine,001 knn,008 stepwise selection,0.7777777777777778,0.7777777777777778,6.124469518661499,0,False,False,False,True,False,False,False,True,False,True,False,True,True
10,wine,001 knn,009 bayesian selection,0.9777777777777777,0.9777777777777777,32.995885610580444,1,True,True,True,True,False,False,True,False,True,True,False,True,False
11,wine,001 knn,013 bayesian weighting,1.0,1.0,84.00085997581482,65,0.9306141893093792,0.12550574925874186,0.1185797848016706,0.4502565275804278,0.002341346168069888,0.705043951302538,0.44899841883253633,0.14516963984577488,0.6245125200204109,0.9532651195335917,0.766890416501439,0.03789188920391767,0.03773730412671929
