,dataset,base,method,PM1,PM2,Time,TriesToOpt,X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain
0,fire,001 knn,000 all,2.080136397064182,0.018248608440311176,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True
1,fire,000 rf,000 all,2.046094612553967,0.03431513627052796,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True
2,fire,001 knn,002 intercorrelation,2.061560457618157,0.027015800066015228,0.01240396499633789,0,True,True,True,True,True,True,False,True,True,True,True,True
3,fire,001 knn,010 correlation weighting,2.1566031290485084,-0.017841005990543835,0.01240396499633789,0,0.05454839735782103,0.016196536776647476,0.10314750480721854,0.01170454076136114,0.03663649884876331,0.053005292438808284,0.042877036452078486,0.013418948659854008,0.022602173894330023,0.054246603521616005,0.06516923663063906,0.060135585253014816
4,fire,001 knn,003 feature importance selection,2.157092013412357,-0.01807174225629904,0.24926233291625977,0,False,True,False,True,False,True,False,True,False,True,False,True
5,fire,001 knn,011 feature importance weighting,2.1933689518945654,-0.03519318433418328,0.24926233291625977,0,0.07604767500588781,0.06327187306388458,0.030204563268625095,0.044873018098559016,0.07820102812449702,0.10915445816734178,0.09462120069074416,0.08392496212802147,0.191094378750532,0.12541934086692952,0.10259284576351475,0.0005946560714627761
6,fire,001 knn,004 l1,-1.0,-1.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False
7,fire,001 knn,005 relieff selection,2.193261880721864,-0.03514265049758314,0.04705309867858887,0,True,False,False,True,True,True,True,True,True,True,True,False
8,fire,001 knn,012 relieff weighting,2.178912961756273,-0.028370464220890845,0.04705309867858887,0,0.3704663212435233,0.9801980198019802,0.6881188118811881,0.32642487046632124,0.8523316062176166,0.8937823834196891,0.8937823834196891,0.8471502590673575,1.0,0.9352331606217616,0.694300518134715,0.0
9,fire,001 knn,006 forward selection,2.121544248781956,-0.0012944446512057617,2.767446279525757,0,False,False,False,False,False,False,True,False,False,False,False,False
10,fire,001 knn,007 backward selection,2.188095462011161,-0.03270428214550214,3.8573224544525146,0,True,True,True,True,False,True,True,True,True,True,False,True
11,fire,001 knn,008 stepwise selection,2.1596958134131508,-0.019300644494503416,5.581159830093384,0,False,True,False,False,False,False,True,False,True,True,False,True
12,fire,001 knn,009 bayesian selection,2.03314097080577,0.040428800658116715,32.433780670166016,109,False,False,True,True,True,True,True,True,True,False,True,False
13,fire,001 knn,013 bayesian weighting,1.9421274362585048,0.08338399548026965,83.77124309539795,319,0.137681256316811,0.9784357984057644,0.7829967920369408,0.9081344721502694,0.9423501481742496,0.6404320988767694,0.8528798969146588,0.49331552914068655,0.09526725237707943,0.03655646133183199,0.22187858785321032,0.9780891505041094
