,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60
0,sonar,001 knn,000 all,0.7692307692307693,0.7692307692307693,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,sonar,000 rf,000 all,0.8653846153846154,0.8653846153846154,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,sonar,001 knn,003 feature importance selection,0.8076923076923077,0.8076923076923077,0.16348910331726074,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,sonar,001 knn,011 feature importance weighting,0.7884615384615384,0.7884615384615384,0.16348910331726074,0,0.009671948857341638,0.016143143910703355,0.01156235464840735,0.02502683936186277,0.01619025002852441,0.02379309522034185,0.009300353737493805,0.013770652841561395,0.0463704816541863,0.030059401375219407,0.05931604169969536,0.06639864386539193,0.029543750145835563,0.009360631619154906,0.012555598638938332,0.011343326525780078,0.013924928770957351,0.0204247298957779,0.013644134637069079,0.026095531518103964,0.016516606877301842,0.012568507234042655,0.015247967624645704,0.006628391888738729,0.004540918280041045,0.006331153171452841,0.014761108264599636,0.011431301823551246,0.011297899858558405,0.010932704560119452,0.010760143614888482,0.0064178824476369325,0.008423212819337276,0.013097940898997367,0.014089236643709346,0.02143910355273732,0.018674387431065226,0.013817164124122878,0.011552503985104254,0.012014724710218482,0.008504710521753946,0.012795131243736556,0.007835288043809157,0.009673650055257632,0.025099354715644274,0.017433430491909128,0.02044526958600147,0.023177785685992502,0.03965822802884377,0.006844907283990296,0.03088276345213176,0.022994282868724816,0.0071926321865356515,0.008976676769894831,0.011119995421037823,0.010680173109445626,0.009286072478089465,0.00539344414959674,0.010858018258626255,0.006109486885762444
4,sonar,001 knn,004 l1,0.6923076923076923,0.6923076923076923,0.004628181457519531,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,sonar,001 knn,005 relieff selection,0.75,0.75,0.01436614990234375,0,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,True,True
6,sonar,001 knn,012 relieff weighting,0.8076923076923077,0.8076923076923077,0.01436614990234375,0,0.03137254901960784,0.03137254901960784,0.03137254901960784,0.03137254901960784,0.02352941176470591,0.03137254901960784,0.03137254901960784,0.03137254901960784,0.03137254901960784,0.03137254901960784,0.03137254901960784,0.03137254901960784,0.015686274509803977,0.03137254901960784,0.03137254901960784,0.03137254901960784,0.015686274509803977,0.03137254901960784,0.03137254901960784,0.03137254901960784,0.007843137254901933,0.03137254901960784,0.03137254901960784,0.04705882352941182,0.03137254901960784,0.06274509803921569,0.0862745098039216,0.10196078431372546,0.07058823529411762,0.04705882352941182,0.03137254901960784,0.03137254901960784,0.039215686274509776,0.03137254901960784,0.03137254901960784,0.03137254901960784,0.03137254901960784,0.03137254901960784,0.03137254901960784,0.03137254901960784,0.03137254901960784,0.03137254901960784,0.03137254901960784,0.03137254901960784,0.03137254901960784,0.03137254901960784,0.03137254901960784,0.03137254901960784,0.039215686274509776,0.03137254901960784,0.03137254901960784,0.02352941176470591,0.05490196078431375,0.03137254901960784,0.07058823529411762,0.03137254901960784,0.0,0.03137254901960784,0.05490196078431375,0.06274509803921569
7,sonar,001 knn,006 forward selection,0.7115384615384616,0.7115384615384616,42.5238995552063,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,sonar,001 knn,007 backward selection,0.8269230769230769,0.8269230769230769,41.38503980636597,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
9,sonar,001 knn,008 stepwise selection,0.7692307692307693,0.7692307692307693,35.73344826698303,0,True,True,True,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,True,True,True,True,True,True,False
