,dataset,base,method,PM1,PM2,Time,TriesToOpt,mean radius,mean texture,mean perimeter,mean area,mean smoothness,mean compactness,mean concavity,mean concave points,mean symmetry,mean fractal dimension,radius error,texture error,perimeter error,area error,smoothness error,compactness error,concavity error,concave points error,symmetry error,fractal dimension error,worst radius,worst texture,worst perimeter,worst area,worst smoothness,worst compactness,worst concavity,worst concave points,worst symmetry,worst fractal dimension
0,breast_cancer,001 knn,000 all,0.958041958041958,0.958041958041958,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,breast_cancer,000 rf,000 all,0.958041958041958,0.958041958041958,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,breast_cancer,001 knn,003 feature importance selection,0.9440559440559441,0.9440559440559441,0.18358421325683594,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,breast_cancer,001 knn,011 feature importance weighting,0.9440559440559441,0.9440559440559441,0.18358421325683594,0,0.033316762131779795,0.010943023637038965,0.05260652388159254,0.07007716348357727,0.007794977044948708,0.011552788536398136,0.04069617695869106,0.10985035116195824,0.0029220863183860328,0.004206565214731572,0.018444167047603086,0.004463727527208142,0.011101036428667105,0.042215559867874036,0.0032802603478676072,0.005461601496871518,0.0038603849528361578,0.003974815714519014,0.005548183304232428,0.0056871937796358,0.0831275743966045,0.01806479008727817,0.09327667149013742,0.09150927644881326,0.015359266409327704,0.008448890263405345,0.055183141807207535,0.16452139395070764,0.013111951863958669,0.009393694446142686
4,breast_cancer,001 knn,004 l1,0.916083916083916,0.916083916083916,0.0050280094146728516,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
5,breast_cancer,001 knn,005 relieff selection,0.9440559440559441,0.9440559440559441,0.05570054054260254,0,True,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False
6,breast_cancer,001 knn,012 relieff weighting,0.9090909090909091,0.9090909090909091,0.05570054054260254,0,0.001421464108031234,0.0,0.005685856432125047,0.001421464108031234,0.001421464108031234,0.001421464108031234,0.01563610518834402,0.01563610518834402,0.005685856432125047,0.0,0.001421464108031234,0.0,0.0,0.0,0.001421464108031234,0.001421464108031234,0.017057569296375252,0.021321961620469065,0.001421464108031234,0.0,0.005685856432125047,0.002842928216062579,0.0,0.004264392324093813,0.01279317697228144,0.001421464108031234,0.01563610518834402,0.021321961620469065,0.0,0.0
7,breast_cancer,001 knn,006 forward selection,0.8951048951048951,0.8951048951048951,14.690171241760254,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
8,breast_cancer,001 knn,007 backward selection,0.9090909090909091,0.9090909090909091,7.227752208709717,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,breast_cancer,001 knn,008 stepwise selection,0.916083916083916,0.916083916083916,7.471864938735962,0,False,True,False,True,True,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,True,False,False,True,False,False,False,True,True,False
10,breast_cancer,001 knn,009 bayesian selection,0.986013986013986,0.986013986013986,43.045140981674194,108,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False
11,breast_cancer,001 knn,013 bayesian weighting,0.972027972027972,0.972027972027972,111.3044216632843,190,0.7367897082823984,0.02579788797109578,0.23057464231178176,0.14367607394090515,0.4150301127348096,0.19282850277359742,0.6829775735616445,0.001962976393088064,0.2833990303678795,0.08408072523301345,0.5212810063943945,0.7730722067756387,0.33234282569061047,0.8497443913238785,0.4205578805808514,0.34700483614546657,0.03325091118494672,0.10202294718879054,0.5917055480906883,0.1420800904756896,0.8381176023599844,0.6520740783601554,0.24452181517302926,0.5215700262999033,0.19969733475812212,0.8719129497955896,0.49177215550809633,0.03854214876149211,0.3556186620882684,0.897061626084465
