,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.6851851851851852,0.6851851851851852,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.8148148148148148,0.8148148148148148,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.5740740740740741,0.5740740740740741,0.15194249153137207,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.6481481481481481,0.6481481481481481,0.15194249153137207,0,0.14273589511210907,0.1068259213000798,0.1608565358507453,0.16380711853391727,0.0906604366682205,0.08757532580346895,0.1396148629066144,0.07081280518963246,0.037111098635212496
4,glass,001 knn,004 l1,0.5370370370370371,0.5370370370370371,0.0038666725158691406,0,False,False,True,False,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.7037037037037037,0.7037037037037037,0.028922557830810547,0,True,False,True,False,False,True,True,True,True
6,glass,001 knn,012 relieff weighting,0.6481481481481481,0.6481481481481481,0.028922557830810547,0,0.11904761904761907,0.023809523809523836,0.0,0.0,0.0,0.25,0.1428571428571429,1.0,0.6428571428571428
7,glass,001 knn,006 forward selection,0.6481481481481481,0.6481481481481481,5.291405916213989,0,True,False,True,True,False,False,False,False,False
8,glass,001 knn,007 backward selection,0.6851851851851852,0.6851851851851852,2.8510589599609375,0,True,False,True,True,True,False,True,True,True
9,glass,001 knn,008 stepwise selection,0.5,0.5,2.10434627532959,0,False,False,False,True,False,False,False,True,True
10,glass,001 knn,009 bayesian selection,0.7777777777777778,0.7777777777777778,30.496108055114746,14,True,True,True,True,True,True,True,True,False
11,glass,001 knn,013 bayesian weighting,0.7962962962962963,0.7962962962962963,78.3884630203247,265,0.9453021080916713,0.8515335642902573,0.5597385571365417,0.5341789183816231,0.36942711480239787,0.7501535439605261,0.9418768819273211,0.7775126891270052,0.02001009693540599
