,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8670520231213873,0.8670520231213873,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8786127167630058,0.8786127167630058,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8728323699421965,0.8728323699421965,0.15223312377929688,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.9132947976878613,0.9132947976878613,0.15223312377929688,0,0.01325248974895831,0.08348795570411813,0.0881034140715842,0.023076785426116606,0.07769899229032538,0.024892425785527108,0.11605040997834505,0.23678213084097044,0.04864713541037544,0.10968868897402069,0.01308502713622573,0.013367164995924689,0.06581301626956901,0.08605436336793905
4,australian,001 knn,004 l1,0.8901734104046243,0.8901734104046243,0.004138946533203125,0,False,False,False,True,True,False,True,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.9017341040462428,0.9017341040462428,0.057360172271728516,0,True,False,False,True,True,True,False,True,True,True,True,True,True,False
6,australian,001 knn,012 relieff weighting,0.9017341040462428,0.9017341040462428,0.057360172271728516,0,0.8161137440758294,0.0,0.033300685602350666,0.9033175355450237,0.5073457394711067,0.35734597156398107,0.19588638589618024,1.0,0.8123222748815165,0.04454976303317536,0.7838862559241706,0.9582938388625593,0.24485798237022527,0.2291870714985309
7,australian,001 knn,006 forward selection,0.9132947976878613,0.9132947976878613,3.4426145553588867,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.9017341040462428,0.9017341040462428,3.367548942565918,0,True,False,True,True,True,True,True,True,True,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.861271676300578,0.861271676300578,6.92243766784668,0,True,True,True,False,False,True,True,True,True,False,False,False,False,True
10,australian,001 knn,009 bayesian selection,0.9248554913294798,0.9248554913294798,34.05301260948181,10,True,False,True,False,True,False,True,True,False,True,False,True,False,False
11,australian,001 knn,013 bayesian weighting,0.9421965317919075,0.9421965317919075,88.06974005699158,444,0.10432296345109127,0.6697239504632566,0.16204947389216637,0.7128323715732207,0.13881335106780626,0.9213961108500563,0.9128405721594763,0.6644397079915066,0.0769886136030127,0.85623117532003,0.6089169504110524,0.9397096653720693,0.48631588230407985,0.7757322340385872
