,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.6481481481481481,0.6481481481481481,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.7777777777777778,0.7777777777777778,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.6111111111111112,0.6111111111111112,0.15605664253234863,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.6296296296296297,0.6296296296296297,0.15605664253234863,0,0.1421253037761109,0.09409471695318757,0.16501075427540873,0.13303425786533116,0.0892542426125687,0.11483347310725353,0.13080932777073484,0.08826602183344673,0.04257190180595789
4,glass,001 knn,004 l1,0.7222222222222222,0.7222222222222222,0.003997087478637695,0,False,False,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.6111111111111112,0.6111111111111112,0.022098064422607422,0,False,True,True,False,False,True,True,True,True
6,glass,001 knn,012 relieff weighting,0.6111111111111112,0.6111111111111112,0.022098064422607422,0,0.0337078651685393,0.0449438202247191,0.6741573033707865,0.0,0.011235955056179803,0.4044943820224719,0.0449438202247191,0.6376811594202898,1.0
7,glass,001 knn,006 forward selection,0.46296296296296297,0.46296296296296297,3.180600166320801,0,False,False,True,True,False,False,False,False,False
8,glass,001 knn,007 backward selection,0.5925925925925926,0.5925925925925926,2.8354949951171875,0,True,True,True,True,True,True,False,False,True
9,glass,001 knn,008 stepwise selection,0.6111111111111112,0.6111111111111112,3.18011736869812,0,True,True,True,True,False,False,True,False,True
10,glass,001 knn,009 bayesian selection,0.6666666666666666,0.6666666666666666,30.83072066307068,6,True,True,False,False,False,False,True,False,False
11,glass,001 knn,013 bayesian weighting,0.7592592592592593,0.7592592592592593,77.76645684242249,206,0.9112229524814971,0.6109176563847916,0.16028549944414283,0.5032810810958216,0.2889978219734023,0.842183699528772,0.7607082156171693,0.32855828194300557,0.03099901173745059
