,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60
0,sonar,001 knn,000 all,0.7692307692307693,0.7692307692307693,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,sonar,000 rf,000 all,0.7692307692307693,0.7692307692307693,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,sonar,001 knn,003 feature importance selection,0.6923076923076923,0.6923076923076923,0.1636638641357422,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,sonar,001 knn,011 feature importance weighting,0.7307692307692307,0.7307692307692306,0.1636638641357422,0,0.01278230838531375,0.005830856929684629,0.009113372838902583,0.013772980006605935,0.017441858533585142,0.015231433727000771,0.009070664457712655,0.02034397049065651,0.02567136797843387,0.03921836388801284,0.0745984214631346,0.059821334502515436,0.03357724442753773,0.013088076682493349,0.02336477791520289,0.016003600337835537,0.018535986114929882,0.011969207156793855,0.007997421221700262,0.01647035473443797,0.0224512874852336,0.012918606032688679,0.01392495570196852,0.004752560136426651,0.006730410175100886,0.009372291729479018,0.014135566379648388,0.023095275978819472,0.0092567236164567,0.010324252987276497,0.013262476881685421,0.009437162851420959,0.008326155877894308,0.013631404728246591,0.01688865088319407,0.015275789365742615,0.017609688446087075,0.00945547204450886,0.013138252603448647,0.009137139531391059,0.00972049857318083,0.008603272605245895,0.00951609887665498,0.02348069980883317,0.01573497300230266,0.018233947778369092,0.02663983335590899,0.028631477889593367,0.030773597303013978,0.013553413780052277,0.030294055044381592,0.014507947756564077,0.008584460386011112,0.009724343324406186,0.012318457684421824,0.007141047647409938,0.006306844139679166,0.011489782636132187,0.008011004997693447,0.009706518180936837
4,sonar,001 knn,004 l1,0.7307692307692307,0.7307692307692306,0.004998683929443359,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5,sonar,001 knn,005 relieff selection,0.8076923076923077,0.8076923076923077,0.0278623104095459,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,True,True,True
6,sonar,001 knn,012 relieff weighting,0.7884615384615384,0.7884615384615384,0.0278623104095459,0,0.02135231316725983,0.03558718861209964,0.02135231316725983,0.028469750889679735,0.02135231316725983,0.02135231316725983,0.02135231316725983,0.02135231316725983,0.02135231316725983,0.02135231316725983,0.02135231316725983,0.02135231316725983,0.028469750889679735,0.02135231316725983,0.02135231316725983,0.02135231316725983,0.028469750889679735,0.014234875444839812,0.02135231316725983,0.02135231316725983,0.0,0.014234875444839812,0.02135231316725983,0.03558718861209964,0.02135231316725983,0.06405693950177938,0.06405693950177938,0.14234875444839856,0.028469750889679735,0.03558718861209964,0.02135231316725983,0.028469750889679735,0.02135231316725983,0.02135231316725983,0.03558718861209964,0.02135231316725983,0.02135231316725983,0.02135231316725983,0.02135231316725983,0.02135231316725983,0.02135231316725983,0.02135231316725983,0.02135231316725983,0.02135231316725983,0.02135231316725983,0.028469750889679735,0.02135231316725983,0.02135231316725983,0.02135231316725983,0.028469750889679735,0.014234875444839812,0.03558718861209964,0.02135231316725983,0.042704626334519546,0.03558718861209964,0.028469750889679735,0.02135231316725983,0.028469750889679735,0.03558718861209964,0.05693950177935947
7,sonar,001 knn,006 forward selection,0.7307692307692307,0.7307692307692306,35.44666242599487,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
8,sonar,001 knn,007 backward selection,0.8076923076923077,0.8076923076923077,34.808523654937744,0,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True
9,sonar,001 knn,008 stepwise selection,0.7884615384615384,0.7884615384615384,21.491909503936768,0,True,True,True,False,False,True,False,True,True,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,True,False,True,True,False,False,False,False,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,False,False
10,sonar,001 knn,009 bayesian selection,0.8653846153846154,0.8653846153846154,58.90235352516174,98,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True
