,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60
0,sonar,001 knn,000 all,0.7692307692307693,0.7692307692307693,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,sonar,000 rf,000 all,0.7692307692307693,0.7692307692307693,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,sonar,001 knn,003 feature importance selection,0.7884615384615384,0.7884615384615384,0.16407132148742676,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,sonar,001 knn,011 feature importance weighting,0.7115384615384616,0.7115384615384616,0.16407132148742676,0,0.011220738385998854,0.005161206681196155,0.010467961315012583,0.023667619435854846,0.016919298000117412,0.017391389381950385,0.011325461923578499,0.012007734668068358,0.04777877102349749,0.05297871380155758,0.05052156971563509,0.07554323443141057,0.027322063224101217,0.00992324306826954,0.013947686235962604,0.011579079867367765,0.016048074266579435,0.013837561891466834,0.014764667157914052,0.011637978154158,0.006701968765162912,0.010450279458037733,0.00855393359386278,0.007716090533296933,0.005899089665695841,0.008857104630796713,0.014781702229919511,0.025725370336058883,0.00989763956973651,0.010624606725958474,0.011264682436925166,0.010826586119640715,0.009060342166398842,0.008169078470931172,0.015315290281842246,0.02518385402141837,0.01138691241687265,0.008206011004854014,0.013120537600074988,0.010570438213528531,0.008547418157272554,0.009061606031674108,0.013789803333969912,0.020545228514015943,0.027269181123422092,0.01890173841114623,0.03076778615992644,0.02753884303321373,0.01749853795944334,0.009802678402474974,0.0129216775995775,0.041441390352917426,0.00462911898487693,0.017723009787873292,0.00612756698173661,0.009443855343610934,0.009017545731268062,0.007493261633155293,0.014006512551751284,0.007117669035963179
4,sonar,001 knn,004 l1,0.6538461538461539,0.6538461538461539,0.005425214767456055,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,sonar,001 knn,005 relieff selection,0.75,0.75,0.01474905014038086,0,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,False,False,True,True,True
6,sonar,001 knn,012 relieff weighting,0.75,0.75,0.01474905014038086,0,0.014869888475836479,0.014869888475836479,0.014869888475836479,0.014869888475836479,0.0,0.014869888475836479,0.014869888475836479,0.014869888475836479,0.014869888475836479,0.014869888475836479,0.014869888475836479,0.014869888475836479,0.014869888475836479,0.014869888475836479,0.014869888475836479,0.014869888475836479,0.014869888475836479,0.014869888475836479,0.014869888475836479,0.014869888475836479,0.0,0.014869888475836479,0.014869888475836479,0.029739776951672847,0.0,0.029739776951672847,0.13382899628252787,0.1189591078066915,0.03717472118959109,0.014869888475836479,0.014869888475836479,0.014869888475836479,0.022304832713754608,0.014869888475836479,0.014869888475836479,0.014869888475836479,0.014869888475836479,0.014869888475836479,0.014869888475836479,0.014869888475836479,0.014869888475836479,0.014869888475836479,0.022304832713754608,0.0074349442379182396,0.014869888475836479,0.014869888475836479,0.014869888475836479,0.014869888475836479,0.014869888475836479,0.0,0.022304832713754608,0.044609665427509326,0.029739776951672847,0.044609665427509326,0.029739776951672847,0.0074349442379182396,0.0074349442379182396,0.029739776951672847,0.03717472118959109,0.044609665427509326
7,sonar,001 knn,006 forward selection,0.6923076923076923,0.6923076923076923,28.238268852233887,0,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,sonar,001 knn,007 backward selection,0.75,0.75,21.175888776779175,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,sonar,001 knn,008 stepwise selection,0.7307692307692307,0.7307692307692306,28.46445631980896,0,True,False,False,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,False,False,False,False,True,True,True,True,True,True,False,True,False,True,False,True,False,True,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,True
10,sonar,001 knn,009 bayesian selection,0.8653846153846154,0.8653846153846154,57.78186917304993,17,True,True,True,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,False,True,True,False,True,True,True,False,True,True,True,False,True,False,True,False,True,True,True,False,False
