,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8554913294797688,0.8554913294797687,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8497109826589595,0.8497109826589595,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8554913294797688,0.8554913294797687,0.172499418258667,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.861271676300578,0.861271676300578,0.172499418258667,0,0.011340822678006535,0.0749881289423138,0.07711011961787292,0.020471219441164243,0.07258505593263931,0.0231466949244969,0.09093094707371538,0.31890971013324376,0.0443372176238725,0.08218147446976064,0.012608603584866146,0.01199787030908073,0.07292084808055536,0.08647128718841168
4,australian,001 knn,004 l1,0.861271676300578,0.861271676300578,0.004080772399902344,0,False,False,False,True,True,False,False,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.8728323699421965,0.8728323699421965,0.05901074409484863,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8786127167630058,0.8786127167630058,0.05901074409484863,0,0.7700578990901572,0.0,0.014349775784753382,0.8891645988420182,0.4448430493273543,0.46071133167907363,0.1327354260089686,1.0,0.8428453267162944,0.07361455748552523,0.8114143920595533,0.9156327543424317,0.1847533632286995,0.27802690582959644
7,australian,001 knn,006 forward selection,0.8554913294797688,0.8554913294797687,3.4426796436309814,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.8497109826589595,0.8497109826589595,7.46191930770874,0,False,True,True,True,True,False,True,True,False,True,True,False,True,True
9,australian,001 knn,008 stepwise selection,0.8497109826589595,0.8497109826589595,8.67550015449524,0,True,False,True,True,True,True,False,True,False,True,False,False,True,True
10,australian,001 knn,009 bayesian selection,0.8728323699421965,0.8728323699421965,34.30256462097168,195,True,True,True,False,True,False,False,True,True,True,True,True,False,True
11,australian,001 knn,013 bayesian weighting,0.9075144508670521,0.9075144508670521,88.81935787200928,262,0.050510839560398584,0.6077491473787854,0.7724542782262761,0.3064803424734873,0.2547122014011548,0.6607211867569855,0.15760190212538816,0.883190755996228,0.539756740506779,0.3749674966997487,0.31005938305377817,0.6667752815535771,0.3849687674228324,0.07081913064966978
