,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.8214285714285714,0.8214285714285714,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.8333333333333334,0.8333333333333334,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.8095238095238095,0.8095238095238095,0.15312671661376953,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.75,0.75,0.15312671661376953,0,0.2142388804174796,0.186992468759623,0.018778939304766623,0.002317454880898126,0.11037580485019492,0.2555994224230408,0.21169702936399695
4,ecoli,001 knn,004 l1,0.7619047619047619,0.7619047619047619,0.003638744354248047,0,True,True,False,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.7380952380952381,0.7380952380952381,0.022206783294677734,0,False,True,True,True,True,False,True
6,ecoli,001 knn,012 relieff weighting,0.7738095238095238,0.7738095238095238,0.022206783294677734,0,0.024539877300613466,0.06543967280163598,1.0,1.0,0.08588957055214719,0.0,0.06543967280163598
7,ecoli,001 knn,006 forward selection,0.6785714285714286,0.6785714285714286,4.173114538192749,0,True,True,False,False,False,True,True
8,ecoli,001 knn,007 backward selection,0.6785714285714286,0.6785714285714286,1.5806047916412354,0,True,True,True,True,False,True,True
9,ecoli,001 knn,008 stepwise selection,0.7738095238095238,0.7738095238095238,1.6541900634765625,0,True,True,False,False,True,False,True
10,ecoli,001 knn,009 bayesian selection,0.8095238095238095,0.8095238095238095,30.255784273147583,11,True,False,False,False,True,False,True
11,ecoli,001 knn,013 bayesian weighting,0.8214285714285714,0.8214285714285714,75.99106740951538,21,0.5262056225700483,0.23318307607204505,0.45089431170365046,0.2016195470739488,0.33438180079498014,0.4513646071001834,0.2812410941827353
