,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60
0,sonar,001 knn,000 all,0.6923076923076923,0.6923076923076923,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,sonar,000 rf,000 all,0.8846153846153846,0.8846153846153846,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,sonar,001 knn,003 feature importance selection,0.8461538461538461,0.8461538461538461,0.16154861450195312,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,sonar,001 knn,011 feature importance weighting,0.7884615384615384,0.7884615384615384,0.16154861450195312,0,0.009955833396658292,0.008096507338312924,0.00825513633869587,0.013206467223012032,0.015969392139496018,0.014073633184212116,0.008369554160402226,0.010768859961388056,0.02992950446142589,0.052401392122586696,0.05405075900762157,0.047476465279948525,0.02152276984832104,0.011701645093327218,0.00863304687938733,0.01668855711902268,0.013943494860570192,0.012545405764625256,0.009013479930554617,0.014069286357287663,0.014226100058179817,0.009920722451997384,0.016788229114636476,0.008210385529096552,0.006122985207548026,0.005876177330987773,0.008811460933041393,0.013332160743932045,0.009176284583065812,0.012060579804433128,0.017014362746879095,0.008898388185085619,0.008515880657398655,0.012427510571158321,0.019704276781249943,0.027561314078938096,0.025739935312137387,0.005006903575546643,0.012084757233094033,0.01359702234731007,0.0076858641291015425,0.012184076356470099,0.02006791477781941,0.013145417730179241,0.01852292861975848,0.024388262742561298,0.028603547721254702,0.038786158083035614,0.0359908738669083,0.010339128082919017,0.04404389428540867,0.034575319452870484,0.008330516996999554,0.017384873150242834,0.016106449757898725,0.004833281155253471,0.006087027949802199,0.006679072617425826,0.010230800057652648,0.006267964753865197
4,sonar,001 knn,004 l1,0.75,0.75,0.0046999454498291016,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
5,sonar,001 knn,005 relieff selection,0.7884615384615384,0.7884615384615384,0.03923463821411133,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,True,True,True,True,True,True,True
6,sonar,001 knn,012 relieff weighting,0.7692307692307693,0.7692307692307693,0.03923463821411133,0,0.019933554817275767,0.019933554817275767,0.013289036544850474,0.013289036544850474,0.013289036544850474,0.013289036544850474,0.013289036544850474,0.013289036544850474,0.013289036544850474,0.013289036544850474,0.013289036544850474,0.013289036544850474,0.02657807308970095,0.013289036544850474,0.013289036544850474,0.013289036544850474,0.02657807308970095,0.013289036544850474,0.013289036544850474,0.013289036544850474,0.013289036544850474,0.006644518272425293,0.039867109634551534,0.006644518272425293,0.0,0.02657807308970095,0.10631229235880402,0.013289036544850474,0.03322259136212624,0.019933554817275767,0.013289036544850474,0.013289036544850474,0.013289036544850474,0.013289036544850474,0.013289036544850474,0.019933554817275767,0.013289036544850474,0.013289036544850474,0.013289036544850474,0.019933554817275767,0.013289036544850474,0.013289036544850474,0.019933554817275767,0.013289036544850474,0.013289036544850474,0.013289036544850474,0.013289036544850474,0.013289036544850474,0.013289036544850474,0.013289036544850474,0.006644518272425293,0.006644518272425293,0.006644518272425293,0.019933554817275767,0.03322259136212624,0.02657807308970095,0.013289036544850474,0.019933554817275767,0.03322259136212624,0.02657807308970095
7,sonar,001 knn,006 forward selection,0.6538461538461539,0.6538461538461539,28.311420440673828,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8,sonar,001 knn,007 backward selection,0.7692307692307693,0.7692307692307693,41.339627742767334,0,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,sonar,001 knn,008 stepwise selection,0.7692307692307693,0.7692307692307693,28.467873096466064,0,True,True,True,True,True,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,False,True,True,False,True,True,False,True,False,True,False
10,sonar,001 knn,009 bayesian selection,0.9038461538461539,0.9038461538461539,57.78840517997742,14,False,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,False,False,True,False,False,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,True,True,True,True,False
