,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.884393063583815,0.884393063583815,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8786127167630058,0.8786127167630058,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8901734104046243,0.8901734104046243,0.14092516899108887,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.884393063583815,0.884393063583815,0.14092516899108887,0,0.011781524393452765,0.0746828118791423,0.0828719424352052,0.01849221151557877,0.07089089760011118,0.0292792329002465,0.09815526733973001,0.2860343702709957,0.050258059764479154,0.09801991086686725,0.011156290531391437,0.014322697066021805,0.07339213693415209,0.08066264650262586
4,australian,001 knn,004 l1,0.884393063583815,0.884393063583815,0.004077434539794922,0,False,False,False,False,True,False,False,True,True,True,False,False,False,False
5,australian,001 knn,005 relieff selection,0.884393063583815,0.884393063583815,0.05828547477722168,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8728323699421965,0.8728323699421965,0.05828547477722168,0,0.7805530776092774,0.0,0.0448179271708683,0.8733273862622658,0.5434173669467788,0.423728813559322,0.10644257703081228,1.0,0.848349687778769,0.13648528099910795,0.7163247100802854,0.9661016949152542,0.2670401493930906,0.2801120448179272
7,australian,001 knn,006 forward selection,0.8670520231213873,0.8670520231213873,3.424288511276245,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.8670520231213873,0.8670520231213873,4.871014833450317,0,True,True,True,True,True,True,True,True,False,True,True,False,True,True
9,australian,001 knn,008 stepwise selection,0.884393063583815,0.884393063583815,5.213993072509766,0,False,True,True,False,True,False,False,True,True,True,False,False,False,True
10,australian,001 knn,009 bayesian selection,0.8959537572254336,0.8959537572254335,34.482077836990356,80,True,True,False,False,True,False,True,True,True,True,False,False,True,True
11,australian,001 knn,013 bayesian weighting,0.9248554913294798,0.9248554913294798,88.52454566955566,256,0.8791880919093114,0.5105567655932773,0.4051910775393386,0.2559962803582938,0.4181274163826904,0.5422238559163276,0.5745035412334579,0.7583361375817056,0.9044625042376112,0.041896228686355855,0.3562876515468191,0.4000613367881337,0.13467483364315197,0.6237875252130834
