,dataset,base,method,PM1,PM2,Time,TriesToOpt,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
0,boston,001 knn,000 all,16.331016566929137,0.7473938694505939,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,boston,000 rf,000 all,13.902471001248177,0.7849583098328219,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,boston,001 knn,002 intercorrelation,17.225094173228346,0.7335643883761903,0.007004737854003906,0,True,True,True,True,True,True,True,True,False,True,True,True,True
3,boston,001 knn,010 correlation weighting,13.446471307086611,0.7920116563162934,0.007004737854003906,0,0.36514985703093084,0.329605764860554,0.4606061374583562,0.1696037282514414,0.41426463568833616,0.7073372734330006,0.3618253360826849,0.22441432743439685,0.36664081456939424,0.4597240401432838,0.506471611107701,0.33418761336466046,0.7331531541678679
4,boston,001 knn,003 feature importance selection,14.673411905511811,0.773033491931243,0.2683980464935303,0,False,True,False,True,False,True,False,True,False,True,True,False,True
5,boston,001 knn,011 feature importance weighting,18.43775332283465,0.7148071276629963,0.2683980464935303,0,0.03159117159030798,0.0011703378600082743,0.004896355097237587,0.0015466121509158874,0.013945809547258445,0.439770488906402,0.016569029118743816,0.07407509847231815,0.004406656171819279,0.018693080256033945,0.010893754184211138,0.011192343890409386,0.3712492627543342
6,boston,001 knn,004 l1,18.53148081889765,0.7133573624258154,0.006647586822509766,0,False,False,False,True,False,True,False,False,False,False,True,True,True
7,boston,001 knn,005 relieff selection,18.54975546456693,0.7130746924823517,0.06049060821533203,0,True,False,True,False,True,True,True,True,False,True,False,True,True
8,boston,001 knn,012 relieff weighting,18.29354028346457,0.7170377969970667,0.06049060821533203,0,1.0,0.38046647230320696,0.846938775510204,0.0,0.2737752161383285,0.9942363112391931,0.952449567723343,0.9164265129682997,0.6909620991253644,0.846938775510204,0.8119533527696793,0.8789625360230547,1.0
9,boston,001 knn,006 forward selection,18.111013165354322,0.7198611037298228,9.036438465118408,0,False,False,False,False,True,True,False,False,False,False,False,True,True
10,boston,001 knn,007 backward selection,18.465900724409458,0.714371747160644,9.84610652923584,0,False,False,False,False,True,True,False,False,False,False,False,True,True
11,boston,001 knn,008 stepwise selection,18.465900724409458,0.714371747160644,7.5121424198150635,0,False,False,False,False,True,True,False,False,False,False,False,True,True
12,boston,001 knn,009 bayesian selection,18.261943181102364,0.7175265370416057,33.22734236717224,91,True,False,True,True,True,True,False,True,True,True,True,True,True
13,boston,001 knn,013 bayesian weighting,11.754850393700787,0.8181774379463341,85.23897218704224,357,0.3975192820011934,0.8477929064488254,0.9666246046808918,0.703612802973479,0.18024040155847282,0.017455084111015425,0.9948201233782964,0.20960275677370682,0.08144074484018976,0.9996906828046126,0.6890149465421962,0.10122848550862817,0.01803053581353891
