,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8670520231213873,0.8670520231213873,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8786127167630058,0.8786127167630058,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8439306358381503,0.8439306358381503,0.13898444175720215,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.8670520231213873,0.8670520231213873,0.13898444175720215,0,0.010355903485470308,0.07211478449942985,0.08517424580325536,0.01772295594799941,0.07451339221988022,0.030043857798346767,0.0951298693147402,0.3130596790263824,0.05805421633916066,0.07191420414692505,0.012110420434503995,0.018834728782682192,0.0700264976845943,0.0709452445166295
4,australian,001 knn,004 l1,0.8728323699421965,0.8728323699421965,0.0039730072021484375,0,False,False,False,False,True,False,False,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.8728323699421965,0.8728323699421965,0.05908823013305664,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8497109826589595,0.8497109826589595,0.05908823013305664,0,0.8148471615720524,0.0,0.018365472910927494,0.9266375545851528,0.4995408631772268,0.4008733624454148,0.20569329660238755,1.0,0.8812227074235808,0.1091703056768559,0.7921397379912664,0.9703056768558952,0.209366391184573,0.24609733700642789
7,australian,001 knn,006 forward selection,0.861271676300578,0.861271676300578,3.494605541229248,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.8554913294797688,0.8554913294797687,4.849905967712402,0,True,True,True,True,True,True,False,True,False,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.861271676300578,0.861271676300578,5.197704315185547,0,False,True,False,True,False,True,False,True,False,True,True,False,False,True
10,australian,001 knn,009 bayesian selection,0.8901734104046243,0.8901734104046243,34.56934595108032,48,True,True,False,True,True,True,True,True,True,True,True,False,False,False
11,australian,001 knn,013 bayesian weighting,0.9132947976878613,0.9132947976878613,88.30095720291138,199,0.639929838620918,0.5579172926465246,0.20832741022878856,0.21875904752800482,0.4763967020333274,0.06641671141326966,0.11364802679258809,0.9147179316155943,0.8388942644192113,0.342269401370224,0.2263774484980313,0.13522197303143668,0.20684508087180153,0.39399196991382507
