,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,10132.002264150944,0.6186650917411782,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,1875.0810860646359,0.9294281766534692,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,10132.002264150944,0.6186650917411782,0.01594829559326172,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,9018.515660377358,0.6605730286748075,0.01594829559326172,0,0.30754002151449966,0.8135068984011747,0.8506121948186186,0.7220152080757081,0.6087008557395672,0.5672001408957925
4,machine,001 knn,003 feature importance selection,12052.25094339623,0.5463933102271729,0.12529635429382324,0,False,True,False,True,True,False
5,machine,001 knn,011 feature importance weighting,5820.707735849056,0.7809278963246049,0.12529635429382324,0,0.037559395416137994,0.13944147730670609,0.5319302036855562,0.10158725214910207,0.11078358188610234,0.07869808955639541
6,machine,001 knn,004 l1,5820.707735849056,0.7809278963246049,0.0057718753814697266,0,True,True,True,True,True,True
7,machine,001 knn,005 relieff selection,10213.686603773585,0.6155907645406806,0.03949737548828125,0,True,True,False,True,False,True
8,machine,001 knn,012 relieff weighting,7536.442452830185,0.71635334098608,0.03949737548828125,0,1.0,0.4034229828850856,0.17359413202933985,0.33985330073349634,0.08068459657701711,0.7701711491442543
9,machine,001 knn,006 forward selection,10598.383396226416,0.6011120551767367,2.8044021129608154,0,False,True,False,True,False,False
10,machine,001 knn,007 backward selection,11071.090188679245,0.583320941768569,2.0890519618988037,0,True,True,False,True,False,False
11,machine,001 knn,008 stepwise selection,11147.435283018867,0.5804475660243671,2.0581538677215576,0,False,True,False,True,True,False
12,machine,001 knn,009 bayesian selection,4563.933773584905,0.8282286934531018,29.175883293151855,14,True,False,True,True,True,False
13,machine,001 knn,013 bayesian weighting,4300.346415094338,0.8381492460297458,73.82511472702026,486,0.9583420181437973,0.0879685331747161,0.3427584974421486,0.2893134467340483,0.8689240481070691,0.0644939485589466
