,dataset,base,method,PM1,PM2,Time,TriesToOpt,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
0,bike,001 knn,000 all,860576.4394817177,0.7822157238460393,0.0,0,True,True,True,True,True,True,True,True,True,True,True
1,bike,000 rf,000 all,347591.3566356561,0.9120357837731883,0.0,0,True,True,True,True,True,True,True,True,True,True,True
2,bike,001 knn,002 intercorrelation,938069.4987645888,0.7626047177243285,0.02289748191833496,0,True,True,False,True,True,True,True,False,True,True,True
3,bike,001 knn,010 correlation weighting,612034.085083148,0.8451138166393914,0.02289748191833496,0,0.4049761325241133,0.5780835468731966,0.27138413321534666,0.05140070206725851,0.061943644826487676,0.06036778836492779,0.2662814687038571,0.6337174418091915,0.6342549318315247,0.08760308595096017,0.22963168906936252
4,bike,001 knn,003 feature importance selection,770907.4238472307,0.8049080737262614,0.2628333568572998,0,False,True,True,False,True,False,True,False,True,False,True
5,bike,001 knn,011 feature importance weighting,783022.05919011,0.8018422483469295,0.2628333568572998,0,0.07002126974355542,0.289955478259473,0.035370010149072234,0.0035732130473770537,0.01598909283268101,0.0031195456900266942,0.020487774638912715,0.2978483819300779,0.16376697535915916,0.06343124764852558,0.036437010701139284
6,bike,001 knn,004 l1,783022.05919011,0.8018422483469295,0.019098281860351562,0,True,True,True,True,True,True,True,True,True,True,True
7,bike,001 knn,005 relieff selection,2003950.7674138169,0.4928643786806066,0.07623815536499023,0,True,False,True,False,True,False,True,True,True,True,True
8,bike,001 knn,012 relieff weighting,1201397.9424121296,0.6959647403098096,0.07623815536499023,0,0.4282238442822385,0.10413625304136254,0.321654501216545,0.0,0.07834549878345498,0.04768856447688563,0.132360097323601,0.9931873479318735,0.9990267639902677,1.0,0.9951338199513382
9,bike,001 knn,006 forward selection,1520544.3109989543,0.6151990376004649,8.938020706176758,0,True,True,False,False,False,False,True,True,True,False,False
10,bike,001 knn,007 backward selection,1203764.7506240301,0.6953657771154019,4.404029130935669,0,True,True,False,False,True,False,True,True,True,True,True
11,bike,001 knn,008 stepwise selection,1226658.818175302,0.6895720234159903,8.99584674835205,0,True,True,False,False,False,False,True,True,True,False,False
12,bike,001 knn,009 bayesian selection,772520.6613666263,0.8044998150878567,32.11316275596619,8,True,True,False,True,True,True,True,False,True,True,True
13,bike,001 knn,013 bayesian weighting,525518.5376442017,0.8670081249316357,83.25473213195801,320,0.401016019367363,0.2739838642214836,0.04474780157720865,0.13912967328389003,0.7405331988007741,0.7570801679300174,0.4011408734474529,0.029322533899642615,0.08775132303558293,0.9849978647304247,0.3765320766490526
