,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,8202.448301886792,0.648499561659496,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,1240.5594181187748,0.9468381679216576,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,8202.448301886792,0.648499561659496,0.014176607131958008,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,7523.912264150945,0.6775769426945115,0.014176607131958008,0,0.29934820665936585,0.8060039804717196,0.8466932794420531,0.6823456945293809,0.6027526850432378,0.5531187202095746
4,machine,001 knn,003 feature importance selection,8790.549811320754,0.6232975816229744,0.15491867065429688,0,False,True,False,True,True,False
5,machine,001 knn,011 feature importance weighting,5809.032075471698,0.7510648960271215,0.15491867065429688,0,0.09079660805240207,0.1707701228000573,0.4844388360986342,0.10131495729114055,0.08134522228903072,0.0713342534687351
6,machine,001 knn,004 l1,5075.245660377358,0.7825099276885386,0.0050106048583984375,0,True,True,True,True,False,True
7,machine,001 knn,005 relieff selection,8803.454528301887,0.622744574336786,0.027486085891723633,0,True,True,False,True,False,True
8,machine,001 knn,012 relieff weighting,5671.469245283019,0.7569598914395959,0.027486085891723633,0,1.0,0.26126126126126126,0.17117117117117117,0.4594594594594595,0.04504504504504504,0.8798798798798799
9,machine,001 knn,006 forward selection,3739.289245283019,0.8397598179928091,2.7748920917510986,0,False,False,True,True,False,False
10,machine,001 knn,007 backward selection,3749.9290566037735,0.839303868963268,2.0842106342315674,0,True,False,True,True,False,False
11,machine,001 knn,008 stepwise selection,3749.9290566037735,0.839303868963268,3.4794819355010986,0,True,False,True,True,False,False
12,machine,001 knn,009 bayesian selection,3763.8158490566047,0.8387087766865888,29.379560947418213,38,False,False,True,True,False,False
13,machine,001 knn,013 bayesian weighting,3344.6613207547184,0.8566708527653407,73.9487533569336,350,0.5730089163604404,0.000832626035664672,0.8463358183426988,0.6719208560431027,0.932622841329421,0.10169566780203065
