,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,2761.3667924528295,0.6844852104615802,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,2656.762179555254,0.6964373721640138,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,2761.3667924528295,0.6844852104615802,0.014116048812866211,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,3353.236792452831,0.6168579256711281,0.014116048812866211,0,0.306080968897335,0.821509910505451,0.890839800372985,0.6426083882076981,0.7214451952574823,0.6105611096036886
4,machine,001 knn,003 feature importance selection,1882.3998113207542,0.7849163023473368,0.1549210548400879,0,False,True,False,True,True,False
5,machine,001 knn,011 feature importance weighting,5379.249811320755,0.3853649298846471,0.1549210548400879,0,0.059053975677826075,0.184095631418411,0.5965204162419617,0.05602951719561185,0.03220905055199121,0.07209140891419809
6,machine,001 knn,004 l1,5300.801320754717,0.3943284833894547,0.0052127838134765625,0,True,True,True,True,False,True
7,machine,001 knn,005 relieff selection,5277.112452830188,0.39703518218732514,0.03654742240905762,0,True,True,False,True,False,True
8,machine,001 knn,012 relieff weighting,5193.00603773585,0.40664521223833083,0.03654742240905762,0,1.0,0.35816618911174786,0.25501432664756446,0.5300859598853869,0.0,0.8051575931232091
9,machine,001 knn,006 forward selection,5187.59358490566,0.4072636410976448,3.4755778312683105,0,True,True,True,True,False,False
10,machine,001 knn,007 backward selection,5187.59358490566,0.4072636410976448,1.275632619857788,0,True,True,True,True,True,False
11,machine,001 knn,008 stepwise selection,5182.775283018867,0.4078141820507333,2.7850964069366455,0,False,True,True,True,True,False
12,machine,001 knn,009 bayesian selection,3207.6383018867923,0.6334940629758901,29.136724710464478,3,True,False,False,True,True,True
13,machine,001 knn,013 bayesian weighting,1215.6175471698111,0.8611030901064025,73.89557933807373,358,0.15896962735772283,0.03555680833964393,0.07624761431981636,0.76624662402568,0.08095276278330213,0.3651241731472533
