,dataset,base,method,PM1,PM2,Time,TriesToOpt,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences
0,student,001 knn,000 all,19.785360530512886,0.06114706380391355,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,student,000 rf,000 all,15.775708632552085,0.2514126620334306,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,student,001 knn,002 intercorrelation,19.785360530512886,0.06114706380391355,0.04017972946166992,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3,student,001 knn,010 correlation weighting,18.09510618651893,0.14135284278527727,0.04017972946166992,0,0.013969434565941158,0.11101447916456597,0.1574144500310413,0.08860332968369415,0.12660903606111476,0.10956186175427815,0.21175644351014158,0.11770913076397882,0.0859097245669375,0.07151241042772542,0.047954204114726985,0.056547072851904114,0.06493460993687325,0.08031744139007191,0.3716887544847526,0.057799502598336744,0.07196807583482996,0.05417966215935161,0.036497661294334356,0.02702929710226118,0.2131298092229053,,0.16000438553459848,0.10230069922369878,0.05529290157113393,0.11952140890286708,0.06399349495233858,0.06960466570101281,0.05265060712375147,0.0430985107269654
4,student,001 knn,003 feature importance selection,19.751727804359383,0.0627430005397035,0.2113802433013916,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
5,student,001 knn,011 feature importance weighting,18.989647164162403,0.09890517436331003,0.2113802433013916,0,0.0117927567736564,0.02260791216352197,0.05933465005758084,0.008659107132454357,0.014664486578663188,0.009100376356771588,0.03677987948169119,0.029531239762407707,0.004992665389885692,0.008365510450422333,0.011236958347722283,0.013306851869583816,0.0371374130237028,0.0323742278373899,0.1490495031487239,0.018252142604733637,0.015236918637094548,0.010774499446524222,0.015165164394273033,0.011084316114760512,0.015702035465590142,0.0,0.019166707347353585,0.03044408698621061,0.05593574678615377,0.04643025592596837,0.015659647924989882,0.042320522997921634,0.05240126577200246,0.2024931512222456
6,student,001 knn,004 l1,18.97694395478329,0.09950796577599608,0.016902685165405273,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,student,001 knn,005 relieff selection,18.7332326030387,0.11107253230572178,0.03946518898010254,0,False,True,True,False,True,False,True,True,False,False,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True
8,student,001 knn,012 relieff weighting,17.68516186798735,0.1608054793210999,0.03946518898010254,0,0.12037037037037035,0.47916666666666663,0.3894736842105263,0.31712962962962965,0.49537037037037035,0.12731481481481477,0.07017543859649122,0.24210526315789474,0.1342592592592593,0.0717592592592593,0.4004629629629629,0.43518518518518523,0.7013888888888888,0.9837962962962963,0.4004629629629629,0.10185185185185186,0.4027777777777778,0.4722222222222222,0.5115740740740741,0.3680555555555556,0.04398148148148151,0.0,0.47685185185185186,0.08070175438596491,0.4280701754385965,0.47368421052631576,0.6643518518518519,0.34385964912280703,0.4245614035087719,1.0
9,student,001 knn,006 forward selection,18.810235317160522,0.10741860726670882,24.274411916732788,0,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10,student,001 knn,007 backward selection,17.939254036206943,0.1487483233329897,13.347679376602173,0,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True
11,student,001 knn,008 stepwise selection,18.260751559920536,0.13349265520135345,10.395121812820435,0,False,False,False,True,True,False,False,True,True,True,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,False
12,student,001 knn,009 bayesian selection,16.447186546909535,0.21954975963581747,42.33939743041992,136,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,True
13,student,001 knn,013 bayesian weighting,15.06245278267439,0.28525800682176483,111.09759879112244,325,0.25555580215894924,0.32531052152861567,0.04713178012978092,0.33855875162898746,0.7566492803332728,0.35831896406864544,0.19106823265382028,0.3026370566584865,0.20554616167455908,0.3178393302899103,0.5089428441195896,0.9990290251689866,0.7299898480158589,0.9111918631479256,0.21568753842880956,0.3938893993875064,0.4486820061637564,0.1958900368340818,0.8327757460245888,0.8176419004338462,0.024437816617704503,0.2486826301541832,0.2778320015897488,0.877969779654839,0.10230582925776593,0.3921231523140297,0.3883942171933237,0.208476289153468,0.6763402559761165,0.9993159115574156
