,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.9047619047619048,0.9047619047619048,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.8928571428571429,0.8928571428571429,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.8690476190476191,0.8690476190476191,0.1514749526977539,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.8928571428571429,0.8928571428571429,0.1514749526977539,0,0.21932888044341203,0.15890282475356055,0.01723531868243553,0.0,0.13981345379940266,0.2829864539467923,0.18173306837439696
4,ecoli,001 knn,004 l1,0.9047619047619048,0.9047619047619048,0.003322601318359375,0,True,True,False,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.7976190476190477,0.7976190476190477,0.04401659965515137,0,False,True,True,True,False,True,True
6,ecoli,001 knn,012 relieff weighting,0.8333333333333334,0.8333333333333334,0.04401659965515137,0,0.0,0.06021505376344083,1.0,0.97678916827853,0.021505376344086002,0.03870967741935483,0.02580645161290318
7,ecoli,001 knn,006 forward selection,0.7738095238095238,0.7738095238095238,4.20843243598938,0,True,False,False,False,True,True,True
8,ecoli,001 knn,007 backward selection,0.8214285714285714,0.8214285714285714,1.5444729328155518,0,True,True,False,True,True,True,True
9,ecoli,001 knn,008 stepwise selection,0.8214285714285714,0.8214285714285714,3.408236503601074,0,True,True,False,True,True,True,True
10,ecoli,001 knn,009 bayesian selection,0.8333333333333334,0.8333333333333334,29.914069175720215,2,True,True,True,True,True,True,True
11,ecoli,001 knn,013 bayesian weighting,0.8928571428571429,0.8928571428571429,76.33757781982422,78,0.11817446463461825,0.3871945358248592,0.2097165097227182,0.20021170803707308,0.5989875436316748,0.2567052117279789,0.7287319367061142
