,dataset,base,method,PM1,PM2,Time,TriesToOpt,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
0,boston,001 knn,000 all,24.279914960629917,0.7325822412003193,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,boston,000 rf,000 all,6.357708562267881,0.9299765185512369,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,boston,001 knn,002 intercorrelation,23.892184692913382,0.7368526828134668,0.007115364074707031,0,True,True,True,True,True,True,True,True,False,True,True,True,True
3,boston,001 knn,010 correlation weighting,17.89398337007874,0.802916569659144,0.007115364074707031,0,0.34663221585840076,0.31782298743453646,0.4649467216812891,0.18920881527693448,0.4209351786303726,0.6605070356510301,0.3808557491415921,0.23451665413289552,0.3419130537616012,0.4397059271223296,0.4889875135611893,0.31738081103501337,0.7280581987066973
4,boston,001 knn,003 feature importance selection,16.304438803149605,0.8204237333493651,0.27313661575317383,0,False,True,False,True,False,True,False,True,False,True,True,False,True
5,boston,001 knn,011 feature importance weighting,15.804672377952755,0.8259281355503687,0.27313661575317383,0,0.03170539251023628,0.0009981251253324364,0.006207287601225563,0.0010460190132217657,0.02524591121406352,0.36005915766845287,0.01761748481241255,0.06519722773080806,0.006992907009824137,0.015043453515340815,0.0160911211946768,0.013835251622273509,0.43996066098213166
6,boston,001 knn,004 l1,15.873018834645668,0.8251753711234605,0.007016658782958984,0,False,False,False,True,False,True,False,False,False,False,True,False,True
7,boston,001 knn,005 relieff selection,15.874743685039368,0.8251563737082186,0.06171703338623047,0,True,False,True,False,True,True,True,True,False,True,False,True,True
8,boston,001 knn,012 relieff weighting,15.777934488188977,0.8262226253196804,0.06171703338623047,0,1.0,0.3899280575539569,0.879136690647482,0.0,0.268188302425107,0.9985734664764622,0.9572039942938659,0.9144079885877318,0.6863309352517986,0.8748201438848922,0.8402877697841726,0.8373751783166904,1.0
9,boston,001 knn,006 forward selection,15.764771779527557,0.8263675987290057,9.047080278396606,0,True,False,False,False,False,True,False,False,True,False,False,False,True
10,boston,001 knn,007 backward selection,15.743229354330705,0.8266048659136146,9.959723949432373,0,True,False,False,False,False,True,False,False,True,False,False,False,True
11,boston,001 knn,008 stepwise selection,15.743229354330705,0.8266048659136146,16.591367959976196,0,True,False,False,False,False,True,False,False,True,False,False,False,True
12,boston,001 knn,009 bayesian selection,15.674814488188977,0.8273583837987417,33.33990955352783,36,True,False,True,True,False,True,True,False,False,True,True,False,True
13,boston,001 knn,013 bayesian weighting,12.423508535433069,0.8631681035802103,85.12881326675415,462,0.9321920092850313,0.12084857034975377,0.7821834947502481,0.10690410073774281,0.29776363007506274,0.0691451813361713,0.40930334237277494,0.44808263475257437,0.3766691516780784,0.7519361269578737,0.5158530473328332,0.695220451521961,0.043887733996183204
