,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60
0,sonar,001 knn,000 all,0.7884615384615384,0.7884615384615384,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,sonar,000 rf,000 all,0.7884615384615384,0.7884615384615384,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,sonar,001 knn,003 feature importance selection,0.8076923076923077,0.8076923076923077,0.1621086597442627,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,sonar,001 knn,011 feature importance weighting,0.7884615384615384,0.7884615384615384,0.1621086597442627,0,0.009178596361809146,0.007201052552514847,0.01840943982721533,0.021379798751036867,0.013834808929786736,0.014784519564955897,0.017294408709653302,0.015403846177313447,0.054959828460575864,0.03985325065776594,0.06985009159345719,0.055186277540713084,0.02463437003380642,0.010736923659074164,0.00966486988060375,0.011610020210610536,0.015030445247913487,0.01891835152932456,0.01190808132247344,0.011148422830235939,0.01109481312629713,0.01390915595001552,0.007831958271232219,0.009569497394771507,0.00884535863477655,0.008298769228984785,0.015110131658660266,0.02257218244216194,0.014536753628192145,0.00948774801459396,0.014823000832457984,0.009689953021115742,0.008133920794795007,0.007246840431964586,0.01663369776496595,0.024901967628240707,0.02531780306492064,0.00643670281001552,0.009584504161170296,0.007377023522004473,0.007963358789283925,0.007541353389857635,0.012348821511607107,0.015373141678275023,0.0214307916981969,0.014440660602440298,0.02045217810563546,0.021834439441769694,0.03148866649620006,0.011388612333210108,0.02552889766808975,0.027702246119575825,0.008828854610048963,0.011533695364651075,0.009623914139514923,0.004887084462356317,0.00459788362966548,0.01324292696084525,0.012558287258060123,0.014844999518539279
4,sonar,001 knn,004 l1,0.7115384615384616,0.7115384615384616,0.004210472106933594,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,sonar,001 knn,005 relieff selection,0.75,0.75,0.014547109603881836,0,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,False,True,False,True,True,True
6,sonar,001 knn,012 relieff weighting,0.7692307692307693,0.7692307692307693,0.014547109603881836,0,0.029520295202952074,0.022140221402214055,0.022140221402214055,0.03690036900369009,0.0,0.022140221402214055,0.022140221402214055,0.022140221402214055,0.022140221402214055,0.03690036900369009,0.022140221402214055,0.022140221402214055,0.03690036900369009,0.022140221402214055,0.022140221402214055,0.022140221402214055,0.014760147601476037,0.022140221402214055,0.022140221402214055,0.022140221402214055,0.029520295202952074,0.029520295202952074,0.03690036900369009,0.022140221402214055,0.03690036900369009,0.044280442804428,0.08856088560885611,0.14022140221402213,0.022140221402214055,0.03690036900369009,0.022140221402214055,0.022140221402214055,0.022140221402214055,0.022140221402214055,0.03690036900369009,0.029520295202952074,0.022140221402214055,0.022140221402214055,0.022140221402214055,0.029520295202952074,0.022140221402214055,0.022140221402214055,0.022140221402214055,0.022140221402214055,0.022140221402214055,0.022140221402214055,0.022140221402214055,0.022140221402214055,0.022140221402214055,0.029520295202952074,0.03690036900369009,0.029520295202952074,0.044280442804428,0.044280442804428,0.022140221402214055,0.029520295202952074,0.014760147601476037,0.03690036900369009,0.044280442804428,0.06642066420664205
7,sonar,001 knn,006 forward selection,0.7115384615384616,0.7115384615384616,42.437888383865356,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8,sonar,001 knn,007 backward selection,0.7692307692307693,0.7692307692307693,21.311665296554565,0,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,sonar,001 knn,008 stepwise selection,0.75,0.75,28.589242458343506,0,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False
