,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8554913294797688,0.8554913294797687,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.884393063583815,0.884393063583815,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8728323699421965,0.8728323699421965,0.15044593811035156,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.8554913294797688,0.8554913294797687,0.15044593811035156,0,0.012823541163177066,0.08019710831132756,0.0767680278560092,0.01964306442999168,0.0796290538725546,0.02835121721693184,0.09106302345509248,0.22898936988550356,0.08283624063190624,0.1065409641878865,0.012924225758667272,0.011218068649049437,0.07318553083681706,0.0958305637450856
4,australian,001 knn,004 l1,0.8439306358381503,0.8439306358381503,0.00402069091796875,0,False,False,False,False,True,False,False,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.8439306358381503,0.8439306358381503,0.04147815704345703,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8439306358381503,0.8439306358381503,0.04147815704345703,0,0.8807588075880759,0.0,0.00906618313689933,0.94579945799458,0.5058930190389845,0.3712737127371274,0.10879419764279241,0.992773261065944,0.90063233965673,0.09123757904245709,0.8446251129177959,1.0,0.22665457842248415,0.299184043517679
7,australian,001 knn,006 forward selection,0.8786127167630058,0.8786127167630058,3.4574596881866455,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.8439306358381503,0.8439306358381503,3.344083309173584,0,True,True,True,True,True,True,True,True,True,True,False,True,True,True
9,australian,001 knn,008 stepwise selection,0.8670520231213873,0.8670520231213873,3.4433608055114746,0,True,False,False,False,False,False,False,True,False,True,True,False,True,True
10,australian,001 knn,009 bayesian selection,0.884393063583815,0.884393063583815,34.2594256401062,52,True,True,False,True,False,True,True,True,False,False,False,True,False,False
11,australian,001 knn,013 bayesian weighting,0.9132947976878613,0.9132947976878613,87.96789646148682,113,0.21332403008739273,0.5870043447206937,0.3587515224672332,0.7185328592906665,0.0005821127168801534,0.14698376017521875,0.7774603236593436,0.9954895683787858,0.5534467689225503,0.8545819654619494,0.685249975229502,0.3729227701326024,0.25436038560155527,0.05325264221550512
