,dataset,base,method,PM1,PM2,Time,TriesToOpt,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm)
0,iris,001 knn,000 all,0.9473684210526315,0.9473684210526315,0.0,0,True,True,True,True
1,iris,000 rf,000 all,0.9736842105263158,0.9736842105263158,0.0,0,True,True,True,True
2,iris,001 knn,003 feature importance selection,0.9473684210526315,0.9473684210526315,0.13814973831176758,0,False,True,False,True
3,iris,001 knn,011 feature importance weighting,0.9736842105263158,0.9736842105263158,0.13814973831176758,0,0.07069959817478752,0.022364435329484764,0.44935764773405706,0.4575783187616707
4,iris,001 knn,004 l1,0.9736842105263158,0.9736842105263158,0.003763437271118164,0,False,True,True,True
5,iris,001 knn,005 relieff selection,0.9736842105263158,0.9736842105263158,0.03181648254394531,0,True,True,False,True
6,iris,001 knn,012 relieff weighting,0.9736842105263158,0.9736842105263158,0.03181648254394531,0,0.046875,0.265625,0.0,0.2578125
7,iris,001 knn,006 forward selection,0.9736842105263158,0.9736842105263158,1.380018949508667,0,False,True,False,True
8,iris,001 knn,007 backward selection,0.9736842105263158,0.9736842105263158,1.0477635860443115,0,False,True,False,True
9,iris,001 knn,008 stepwise selection,0.9736842105263158,0.9736842105263158,1.3083066940307617,0,False,True,False,True
10,iris,001 knn,009 bayesian selection,0.9736842105263158,0.9736842105263158,28.238704681396484,4,True,True,False,True
11,iris,001 knn,013 bayesian weighting,0.9736842105263158,0.9736842105263158,70.8873941898346,0,0.8612547959688734,0.10861887499238532,0.5898061673896727,0.8783274404244985
