,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,10542.59962264151,0.6027954982627797,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,2643.1225651728287,0.9004173335696848,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,10542.59962264151,0.6027954982627797,0.014256477355957031,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,9465.513396226415,0.6433759540521116,0.014256477355957031,0,0.2839377226895869,0.8183499301758246,0.8601639394417546,0.6622284047399548,0.6130059861892778,0.5499584976303196
4,machine,001 knn,003 feature importance selection,10221.335283018867,0.6148994997911785,0.15180063247680664,0,False,True,False,True,True,False
5,machine,001 knn,011 feature importance weighting,6888.284150943397,0.7404760142722437,0.15180063247680664,0,0.045759236565728945,0.11786433365329618,0.6061772562976206,0.06367805764638622,0.09646747602898141,0.07005363980798647
6,machine,001 knn,004 l1,6888.284150943397,0.7404760142722437,0.0047528743743896484,0,True,True,True,True,True,True
7,machine,001 knn,005 relieff selection,9970.009056603776,0.6243685028938202,0.025180578231811523,0,True,True,False,True,False,True
8,machine,001 knn,012 relieff weighting,11542.90622641509,0.5651078025939591,0.025180578231811523,0,1.0,0.35064935064935066,0.06493506493506493,0.2571428571428571,0.15324675324675324,0.8233766233766234
9,machine,001 knn,006 forward selection,12907.534339622645,0.5136938772657962,2.0921685695648193,0,False,True,False,False,True,False
10,machine,001 knn,007 backward selection,13498.322075471693,0.49143527344417204,1.7699382305145264,0,True,True,False,False,True,True
11,machine,001 knn,008 stepwise selection,13399.83226415094,0.49514598976008295,2.0764405727386475,0,False,True,False,False,True,True
12,machine,001 knn,009 bayesian selection,6048.874905660377,0.7721017178899933,29.27232336997986,30,False,False,True,False,True,False
13,machine,001 knn,013 bayesian weighting,5087.893396226414,0.8083077956408393,73.93664455413818,449,0.7714602634705255,0.1378155610451025,0.42612336316773153,0.9637023160062976,0.63856692356912,0.13510547487893995
