,dataset,base,method,PM1,PM2,Time,TriesToOpt,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences
0,student,001 knn,000 all,16.195920423067236,0.14636837031479843,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,student,000 rf,000 all,14.069933884591787,0.2584218570028928,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,student,001 knn,002 intercorrelation,16.195920423067236,0.14636837031479843,0.03926277160644531,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3,student,001 knn,010 correlation weighting,15.345784716975851,0.19117611876549956,0.03926277160644531,0,0.001433620945520129,0.10185161570072558,0.1299430093056118,0.08429382305891576,0.0853009210628636,0.03988909521351273,0.22574423576085842,0.156492171730873,0.061927954690155385,0.07988090154699744,0.04838785554432368,0.1040515334069595,0.11560432918583781,0.06532422748435499,0.355161644029626,0.05187499211175374,0.05990915743456435,0.1268478389539926,0.027400368554073618,0.09964774500129629,0.1758404079858472,,0.1381373971623525,0.055258040496025514,0.03676468513140031,0.13731714069518666,0.04835849498637107,0.016314895419452562,0.05604980111016275,0.08589030309484724
4,student,001 knn,003 feature importance selection,20.25624667729931,-0.06763755382627146,0.20556282997131348,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
5,student,001 knn,011 feature importance weighting,15.634460953020511,0.17596098066966026,0.20556282997131348,0,0.017556837902787434,0.016045428810635753,0.057414748473959686,0.016509604517892126,0.013537776164575783,0.012139225897359473,0.04874665999895854,0.027176214887921737,0.012024955479633307,0.014056472503591655,0.0073534456365782095,0.012880684352903718,0.03285000419163428,0.03737230620574576,0.1181782062810462,0.026228065563386704,0.014718192866178356,0.010147550107939897,0.019570864282638083,0.01853485681640854,0.011908437240819861,0.0,0.014494260875592904,0.05015019474057978,0.04944137015387056,0.07064827171601169,0.012423684713867749,0.038746178167329184,0.04960137397356484,0.16954412747658823
6,student,001 knn,004 l1,18.42804779092868,0.028720563155984924,0.017116546630859375,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,student,001 knn,005 relieff selection,15.67590027700831,0.17377685548598887,0.06019020080566406,0,False,True,True,True,True,False,True,True,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True
8,student,001 knn,012 relieff weighting,15.489101541733124,0.18362237859617803,0.06019020080566406,0,0.12272727272727268,0.44318181818181823,0.46440677966101696,0.3545454545454545,0.4386363636363636,0.12272727272727268,0.006779661016949152,0.3389830508474576,0.11136363636363633,0.1045454545454545,0.31818181818181823,0.4113636363636364,0.75,0.05423728813559322,0.38863636363636367,0.14090909090909087,0.4568181818181818,0.5113636363636364,0.5181818181818182,0.3590909090909091,0.03863636363636369,0.0,0.40909090909090906,0.2440677966101695,0.5389830508474577,0.4101694915254237,0.6181818181818182,0.3525423728813559,0.4440677966101695,1.0
9,student,001 knn,006 forward selection,16.29600716304317,0.14109314021217012,13.832586526870728,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,student,001 knn,007 backward selection,15.991913595791713,0.15712087316027323,19.19600200653076,0,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
11,student,001 knn,008 stepwise selection,15.672514619883042,0.1739553019054514,17.384098052978516,0,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,True,False,False,False,True,True,False,False,True,False,False,True,True,True,True
12,student,001 knn,009 bayesian selection,14.186854696549988,0.2522593604822353,42.63409376144409,126,False,False,False,False,True,False,False,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True
13,student,001 knn,013 bayesian weighting,12.339852821847282,0.34960851873621857,111.65957140922546,467,0.1946196997612369,0.7209229191346662,0.10458076008599079,0.3187667599208248,0.9461250676239453,0.07341756852529431,0.14693758526080591,0.019168431380222076,0.5404157977946588,0.8198331479948564,0.7194710895216326,0.9136545022866563,0.1262550980970693,0.8320843296787489,0.18071516319328523,0.11165434305877887,0.5089306770290438,0.6081075684622779,0.20088571692946103,0.5438570549583753,0.4068867118847473,0.8853837348944935,0.4725086777335523,0.5387426580187293,0.6658527652956084,0.050930058981324744,0.4839002704627501,0.39986472880733304,0.21003042205055522,0.7495101594806601
