,dataset,base,method,PM1,PM2,Time,TriesToOpt,mean radius,mean texture,mean perimeter,mean area,mean smoothness,mean compactness,mean concavity,mean concave points,mean symmetry,mean fractal dimension,radius error,texture error,perimeter error,area error,smoothness error,compactness error,concavity error,concave points error,symmetry error,fractal dimension error,worst radius,worst texture,worst perimeter,worst area,worst smoothness,worst compactness,worst concavity,worst concave points,worst symmetry,worst fractal dimension
0,breast_cancer,001 knn,000 all,0.958041958041958,0.958041958041958,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,breast_cancer,000 rf,000 all,0.9790209790209791,0.9790209790209791,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,breast_cancer,001 knn,003 feature importance selection,0.958041958041958,0.958041958041958,0.15825200080871582,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,breast_cancer,001 knn,011 feature importance weighting,0.958041958041958,0.958041958041958,0.15825200080871582,0,0.04498393942872324,0.015837981492107616,0.04557660893999106,0.03415019313391327,0.006176839381763033,0.02082250712539687,0.07913387873857047,0.09013209980894481,0.005249443857884961,0.00399671669526941,0.009102078302786068,0.005384537725083645,0.027533543051459868,0.044021193896540745,0.0040757203499783455,0.005455152540801172,0.008077190773821356,0.0025627262026729947,0.004408869034026527,0.0053982454931688975,0.12807037055414072,0.01577784431853302,0.12055230251271873,0.08673475863533528,0.011649087490984764,0.01971166181083946,0.018826152402940093,0.11580951476761339,0.010855595493723525,0.009933246040266559
4,breast_cancer,001 knn,004 l1,0.958041958041958,0.958041958041958,0.008118391036987305,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
5,breast_cancer,001 knn,005 relieff selection,0.951048951048951,0.951048951048951,0.03830265998840332,0,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,True,True,True
6,breast_cancer,001 knn,012 relieff weighting,0.951048951048951,0.951048951048951,0.03830265998840332,0,0.007137758743754441,0.004282655246252709,0.01142041399000715,0.002855103497501732,0.007137758743754441,0.004282655246252709,0.019985724482512457,0.0228408279800143,0.001427551748750866,0.0,0.002855103497501732,0.001427551748750866,0.002855103497501732,0.001427551748750866,0.001427551748750866,0.001427551748750866,0.019985724482512457,0.021413276231263434,0.002855103497501732,0.001427551748750866,0.001427551748750866,0.001427551748750866,0.005710206995003575,0.004282655246252709,0.012847965738758016,0.002855103497501732,0.019985724482512457,0.02997858672376874,0.005710206995003575,0.001427551748750866
7,breast_cancer,001 knn,006 forward selection,0.9370629370629371,0.9370629370629371,10.959281206130981,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
8,breast_cancer,001 knn,007 backward selection,0.951048951048951,0.951048951048951,7.257497310638428,0,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,breast_cancer,001 knn,008 stepwise selection,0.958041958041958,0.958041958041958,7.375988483428955,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False
10,breast_cancer,001 knn,009 bayesian selection,0.9790209790209791,0.9790209790209791,42.88950276374817,137,True,True,False,False,False,True,False,False,True,True,True,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
11,breast_cancer,001 knn,013 bayesian weighting,0.972027972027972,0.972027972027972,111.25262641906738,17,0.46001609217840134,0.6022656249531421,0.07148846112800598,0.36805451558510666,0.07495009416737139,0.6996847861357482,0.19895511598069418,0.0015424917637442276,0.9958989486552242,0.34021480365123913,0.019389467493818775,0.5348744544464562,0.6682488629589881,0.40339671220158496,0.5905383526417725,0.41654043604284274,0.3197301058748714,0.7253287662850105,0.4987114536723533,0.9738143737321054,0.2335455634076744,0.8268417075908552,0.535223853294678,0.20517122376804972,0.8937310067263311,0.709170885091519,0.5797849436602608,0.3108960472980806,0.7878757718495415,0.013617070435568264
