,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8728323699421965,0.8728323699421965,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8786127167630058,0.8786127167630058,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.838150289017341,0.8381502890173411,0.15415024757385254,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.8786127167630058,0.8786127167630058,0.15415024757385254,0,0.012195663092772903,0.07560893288890229,0.07760549666102706,0.015575240491350565,0.08656933734878687,0.030810953825445027,0.08454580371217434,0.2602962550143996,0.06978853566832643,0.09915764859965252,0.01216538568420295,0.012386727558273723,0.0704688977134696,0.092825121741216
4,australian,001 knn,004 l1,0.861271676300578,0.861271676300578,0.004006624221801758,0,False,False,False,False,True,False,False,True,True,True,False,True,False,True
5,australian,001 knn,005 relieff selection,0.884393063583815,0.884393063583815,0.055443525314331055,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.884393063583815,0.884393063583815,0.055443525314331055,0,0.8364444444444444,0.0,0.017937219730941756,0.9377777777777778,0.5542600896860986,0.3511111111111111,0.16502242152466373,0.9875555555555555,0.9075555555555556,0.12711111111111112,0.792,1.0,0.24394618834080717,0.4340807174887893
7,australian,001 knn,006 forward selection,0.8670520231213873,0.8670520231213873,3.462958335876465,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.8670520231213873,0.8670520231213873,4.9139673709869385,0,True,True,True,True,True,False,True,True,False,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.8670520231213873,0.8670520231213873,3.4416773319244385,0,True,True,True,False,False,True,True,True,False,False,True,False,True,False
10,australian,001 knn,009 bayesian selection,0.8959537572254336,0.8959537572254335,34.09725379943848,47,True,False,False,False,True,True,True,True,True,False,True,False,True,True
11,australian,001 knn,013 bayesian weighting,0.9190751445086706,0.9190751445086706,88.36838626861572,146,0.0724342907077995,0.9579219503378843,0.17856944754668214,0.8552010337114716,0.15547044913174676,0.9447499405497366,0.7052621181228187,0.632868494840657,0.9387911087709092,0.14527042363906714,0.8805847917443331,0.058202704557304835,0.818712378156984,0.7831309104057437
