,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.46296296296296297,0.46296296296296297,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.6851851851851852,0.6851851851851852,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.48148148148148145,0.48148148148148145,0.1508934497833252,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.5555555555555556,0.5555555555555556,0.1508934497833252,0,0.13681483784118953,0.11324469008591632,0.1784864183631173,0.16556261441744294,0.06997481141313104,0.07760858147996072,0.12290770326729857,0.09965266613110295,0.03574767700084058
4,glass,001 knn,004 l1,0.5925925925925926,0.5925925925925926,0.004258394241333008,0,False,True,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.5555555555555556,0.5555555555555556,0.03848075866699219,0,True,False,True,False,False,True,True,True,True
6,glass,001 knn,012 relieff weighting,0.48148148148148145,0.48148148148148145,0.03848075866699219,0,0.125,0.046875,0.921875,0.046875,0.0,0.546875,0.078125,1.0,0.0
7,glass,001 knn,006 forward selection,0.48148148148148145,0.48148148148148145,4.309670448303223,0,False,False,True,True,False,False,False,True,False
8,glass,001 knn,007 backward selection,0.5740740740740741,0.5740740740740741,1.9960839748382568,0,True,True,True,True,True,False,True,True,True
9,glass,001 knn,008 stepwise selection,0.5,0.5,2.1070947647094727,0,False,True,True,False,False,False,True,False,False
10,glass,001 knn,009 bayesian selection,0.6481481481481481,0.6481481481481481,31.026782989501953,6,True,False,False,True,True,False,True,False,False
11,glass,001 knn,013 bayesian weighting,0.7037037037037037,0.7037037037037037,79.05031895637512,88,0.9722304453040109,0.0037623409225064353,0.049471862728898176,0.18352071694967154,0.21327983133125808,0.11237400637256699,0.2771091883620773,0.16005679950737406,0.8293685232471479
