,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8728323699421965,0.8728323699421965,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8901734104046243,0.8901734104046243,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8901734104046243,0.8901734104046243,0.15848851203918457,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.884393063583815,0.884393063583815,0.15848851203918457,0,0.011787318909314195,0.07759158194985555,0.08085937798337213,0.018890285512617355,0.0918201840799481,0.03308978233261692,0.09277682898383104,0.27724906701707996,0.05712070763841102,0.08473226085160913,0.013297286310455474,0.014033752998859133,0.06807128581495142,0.07868027961707853
4,australian,001 knn,004 l1,0.8670520231213873,0.8670520231213873,0.00400853157043457,0,False,False,False,False,True,False,False,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.861271676300578,0.861271676300578,0.05561184883117676,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8670520231213873,0.8670520231213873,0.05561184883117676,0,0.8447488584474886,0.001853568118628357,0.0,0.9616438356164384,0.48378127896200185,0.3497716894977169,0.14828544949026878,1.0,0.9232876712328767,0.09041095890410959,0.8027397260273973,0.9926940639269406,0.23725671918443003,0.3818350324374421
7,australian,001 knn,006 forward selection,0.8728323699421965,0.8728323699421965,3.448479413986206,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.861271676300578,0.861271676300578,3.4131054878234863,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.8901734104046243,0.8901734104046243,5.206641674041748,0,False,False,False,True,False,True,False,True,True,True,False,True,False,True
10,australian,001 knn,009 bayesian selection,0.8786127167630058,0.8786127167630058,34.19278430938721,4,False,True,False,False,False,True,False,True,False,True,True,True,False,False
11,australian,001 knn,013 bayesian weighting,0.9190751445086706,0.9190751445086706,88.4169933795929,59,0.274020165468403,0.12878764516337404,0.8561938627909114,0.12853916501818266,0.002911295885405374,0.7571526868115078,0.009347752153926194,0.8894750707294052,0.5626636346687577,0.5377539176592795,0.17588643741394128,0.16045409268321698,0.8267802669080632,0.8242178415449926
