,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.861271676300578,0.861271676300578,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8439306358381503,0.8439306358381503,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8323699421965318,0.8323699421965318,0.14747047424316406,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.861271676300578,0.861271676300578,0.14747047424316406,0,0.010486390107866648,0.06672189315363884,0.0813718872710455,0.014991510945639308,0.07190097745478898,0.028703485773155447,0.09864221799663796,0.29709574823933044,0.05788449857195105,0.11236926935081992,0.014431029217173366,0.009277629496803474,0.0666336173506758,0.06948984507047326
4,australian,001 knn,004 l1,0.8439306358381503,0.8439306358381503,0.00434565544128418,0,False,False,False,False,True,False,False,True,True,True,False,False,False,False
5,australian,001 knn,005 relieff selection,0.8439306358381503,0.8439306358381503,0.058889150619506836,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.861271676300578,0.861271676300578,0.058889150619506836,0,0.8177037686240141,0.012808783165599302,0.0,0.8913234005258545,0.4977127172918573,0.37949167397020156,0.1463860933211345,1.0,0.8615249780893953,0.1901840490797546,0.8685363716038562,0.9561787905346187,0.2616651418115279,0.36596523330283626
7,australian,001 knn,006 forward selection,0.8265895953757225,0.8265895953757225,3.494553327560425,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.861271676300578,0.861271676300578,3.344611167907715,0,True,True,False,True,True,True,True,True,True,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.8323699421965318,0.8323699421965318,3.4196054935455322,0,True,False,False,False,True,True,True,True,False,True,False,False,True,True
10,australian,001 knn,009 bayesian selection,0.8728323699421965,0.8728323699421965,34.216100454330444,29,True,False,True,False,True,True,True,True,True,False,False,True,True,True
11,australian,001 knn,013 bayesian weighting,0.884393063583815,0.884393063583815,88.5348961353302,342,0.4153292170764052,0.9418086802496336,0.7028107527344278,0.5502006675227131,0.6411660429441501,0.16836527243692875,0.9555799716376197,0.5565214578436922,0.8297719328775961,0.9000433988615725,0.3870412362161195,0.8529826481105965,0.7701956738235157,0.17086559235918344
