,dataset,base,method,PM1,PM2,Time,TriesToOpt,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm)
0,iris,001 knn,000 all,0.9473684210526315,0.9473684210526315,0.0,0,True,True,True,True
1,iris,000 rf,000 all,0.8947368421052632,0.8947368421052632,0.0,0,True,True,True,True
2,iris,001 knn,003 feature importance selection,0.9210526315789473,0.9210526315789473,0.14000701904296875,0,False,True,False,True
3,iris,001 knn,011 feature importance weighting,0.9210526315789473,0.9210526315789473,0.14000701904296875,0,0.08815593383502847,0.021954454344950844,0.4519777327717411,0.4379118790482797
4,iris,001 knn,004 l1,0.9210526315789473,0.9210526315789473,0.012201786041259766,0,False,True,True,True
5,iris,001 knn,005 relieff selection,0.9210526315789473,0.9210526315789473,0.03246450424194336,0,True,True,False,True
6,iris,001 knn,012 relieff weighting,0.9210526315789473,0.9210526315789473,0.03246450424194336,0,0.06399999999999995,0.17600000000000005,0.0,0.41600000000000004
7,iris,001 knn,006 forward selection,0.3684210526315789,0.3684210526315789,0.9203281402587891,0,False,False,True,False
8,iris,001 knn,007 backward selection,0.9210526315789473,0.9210526315789473,0.7981657981872559,0,False,True,True,True
9,iris,001 knn,008 stepwise selection,0.9210526315789473,0.9210526315789473,0.8223376274108887,0,False,False,False,True
10,iris,001 knn,009 bayesian selection,0.9210526315789473,0.9210526315789473,27.8588285446167,1,False,False,True,True
11,iris,001 knn,013 bayesian weighting,0.9736842105263158,0.9736842105263158,71.01477551460266,398,0.5490998302401694,0.424104764287624,0.8228328765804853,0.01659485624722389
