,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60
0,sonar,001 knn,000 all,0.7307692307692307,0.7307692307692306,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,sonar,000 rf,000 all,0.8461538461538461,0.8461538461538461,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,sonar,001 knn,003 feature importance selection,0.7692307692307693,0.7692307692307693,0.16181468963623047,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,sonar,001 knn,011 feature importance weighting,0.7115384615384616,0.7115384615384616,0.16181468963623047,0,0.01181553050964114,0.009055650978518293,0.009279052967049383,0.012870627187889082,0.010931629437195648,0.01130202823395227,0.012785341756753854,0.013525189945236802,0.04414952959445664,0.03174655063938516,0.09029566318484607,0.0739836782914081,0.01529505626121069,0.008971389090553127,0.009603880733843363,0.007931562758061287,0.019661330913978137,0.011574319459222316,0.013808300872459666,0.009157450896379354,0.018155058137411435,0.009581545621965495,0.018325039973414267,0.007606792626002769,0.009047996599860313,0.010613425406873604,0.016124034510487672,0.016660173367372598,0.01083190370030068,0.009497754852476888,0.0064710947724047774,0.010629585787509875,0.01316386729327826,0.008206842131437018,0.0190759436143128,0.02408320488791546,0.01711787518480458,0.007234442991227043,0.009589936070485935,0.011769784397714152,0.00706791588840088,0.014621317488877784,0.012930063500703824,0.013250706708412342,0.023108159096359875,0.02845463906651552,0.02851051360828691,0.050030867857382214,0.036824468064276784,0.008273529060111817,0.011160005957245494,0.020792561741530366,0.008765885493873436,0.009040110518425098,0.009739149803956116,0.007057839038767487,0.00707705724354657,0.007977544727476976,0.007614065308123803,0.006173534188430525
4,sonar,001 knn,004 l1,0.6730769230769231,0.6730769230769231,0.004444599151611328,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5,sonar,001 knn,005 relieff selection,0.7307692307692307,0.7307692307692306,0.03161978721618652,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True,True,True,True,False,True,True,True,True,True,False,True
6,sonar,001 knn,012 relieff weighting,0.75,0.75,0.03161978721618652,0,0.0239043824701195,0.031872509960159334,0.015936254980079667,0.03984063745019917,0.015936254980079667,0.015936254980079667,0.015936254980079667,0.015936254980079667,0.015936254980079667,0.031872509960159334,0.015936254980079667,0.015936254980079667,0.031872509960159334,0.015936254980079667,0.015936254980079667,0.015936254980079667,0.031872509960159334,0.015936254980079667,0.007968127490039834,0.015936254980079667,0.0239043824701195,0.007968127490039834,0.015936254980079667,0.0239043824701195,0.015936254980079667,0.047808764940239,0.07968127490039845,0.08764940239043828,0.03984063745019917,0.031872509960159334,0.015936254980079667,0.015936254980079667,0.015936254980079667,0.0239043824701195,0.015936254980079667,0.015936254980079667,0.015936254980079667,0.015936254980079667,0.015936254980079667,0.015936254980079667,0.015936254980079667,0.015936254980079667,0.015936254980079667,0.015936254980079667,0.015936254980079667,0.015936254980079667,0.015936254980079667,0.015936254980079667,0.0239043824701195,0.015936254980079667,0.015936254980079667,0.0239043824701195,0.0,0.015936254980079667,0.03984063745019917,0.031872509960159334,0.031872509960159334,0.031872509960159334,0.007968127490039834,0.0239043824701195
7,sonar,001 knn,006 forward selection,0.7115384615384616,0.7115384615384616,21.240416526794434,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,sonar,001 knn,007 backward selection,0.75,0.75,28.10235333442688,0,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True
9,sonar,001 knn,008 stepwise selection,0.7307692307692307,0.7307692307692306,35.697131872177124,0,True,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,True,True,True,False,False,False,True,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,True,True,True,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False
10,sonar,001 knn,009 bayesian selection,0.8461538461538461,0.8461538461538461,58.09885764122009,88,True,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True
11,sonar,001 knn,013 bayesian weighting,0.9230769230769231,0.9230769230769231,156.99126029014587,149,0.08161355118150637,0.2855409024232757,0.10716712057331097,0.5165760857307371,0.7842790607319391,0.952721178238051,0.15767593830823093,0.04346887848487974,0.9740636830954938,0.8784067744586854,0.002369465756328358,0.2326489871329857,0.5611064812738809,0.2702206609332618,0.43187739747814424,0.631011957951693,0.992086155576075,0.7380779593288193,0.31928229933030106,0.3859016634382909,0.31270981001673853,0.5119157840360818,0.84463841085984,0.8295110142486332,0.5993297069486645,0.9224397222702803,0.2118436383405185,0.4316078305084766,0.3199237064588639,0.6314514442570844,0.039911657268754244,0.801125794460212,0.14994947126102415,0.46696553148333114,0.1733628703429312,0.9995488388175235,0.9704082578926021,0.15010768641321887,0.9471853002630891,0.10215489365662822,0.756841125286628,0.2636032895189296,0.8359852407406428,0.851934291263271,0.9584888333318758,0.7941042518299929,0.9368893734846311,0.291222508438123,0.4854748146264936,0.8738035544874354,0.13560945741131536,0.9222898916074139,0.43755763373022205,0.06750785590041453,0.24379748296934772,0.5016394083288187,0.35049045547036406,0.027566126086026873,0.7437963861149075,0.6713894639427709
