,dataset,base,method,PM1,PM2,Time,TriesToOpt,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
0,bike,001 knn,000 all,964392.6289297037,0.7621463365913564,0.0,0,True,True,True,True,True,True,True,True,True,True,True
1,bike,000 rf,000 all,459977.21786288975,0.8865531910228038,0.0,0,True,True,True,True,True,True,True,True,True,True,True
2,bike,001 knn,002 intercorrelation,1153213.5775568371,0.7155763473442356,0.008010625839233398,0,True,True,False,True,True,True,True,True,False,True,True
3,bike,001 knn,010 correlation weighting,729340.6317041084,0.8201185534608213,0.008010625839233398,0,0.39141163761350234,0.5838020929105969,0.28273166816103174,0.046859810589933416,0.04314288019160503,0.0876742047491299,0.32341397361622254,0.6159843394179113,0.6157508820655271,0.09472927504815117,0.2531675161942604
4,bike,001 knn,003 feature importance selection,915363.3149033596,0.7742387164019748,0.2682187557220459,0,False,True,True,False,True,False,True,False,True,False,True
5,bike,001 knn,011 feature importance weighting,802308.8643746205,0.8021219813878916,0.2682187557220459,0,0.0602835469230383,0.29523897044682584,0.03668244988610365,0.0008749845422050313,0.013743174425868372,0.003312855575058258,0.028978621363990965,0.33498503008275193,0.13322753140794769,0.06290412304888808,0.029768712297322017
6,bike,001 knn,004 l1,802308.8643746205,0.8021219813878916,0.018018484115600586,0,True,True,True,True,True,True,True,True,True,True,True
7,bike,001 knn,005 relieff selection,1818119.1020626728,0.5515868993951405,0.0730443000793457,0,True,False,True,False,True,False,True,True,True,True,True
8,bike,001 knn,012 relieff weighting,1225527.9413875395,0.6977410426786586,0.0730443000793457,0,0.4251584592881521,0.09166260360799605,0.31350560702096536,0.0,0.9985372988785958,0.030229156509020028,0.1462701121404193,0.9912237932715748,1.0,0.9941491955143832,0.9970745977571916
9,bike,001 knn,006 forward selection,1581303.005586757,0.609994206140573,12.724448680877686,0,True,True,False,False,True,False,True,True,True,False,True
10,bike,001 knn,007 backward selection,1256478.54595055,0.6901075182621619,5.270976305007935,0,True,True,False,False,True,False,True,True,True,False,True
11,bike,001 knn,008 stepwise selection,1256340.3245420968,0.6901416085977532,8.926449537277222,0,True,True,False,False,False,True,True,True,True,False,True
12,bike,001 knn,009 bayesian selection,746394.8618742832,0.8159123712473673,32.0396294593811,29,True,True,True,True,False,True,False,False,True,True,False
13,bike,001 knn,013 bayesian weighting,578822.5790452338,0.8572416806603533,83.27242350578308,376,0.4243763279380831,0.34614230628410203,0.6854043304691564,0.537841825162855,0.2867039374822836,0.6903662902371936,0.9482234497126576,0.04961052480368056,0.1370371991610285,0.9998568093836975,0.4235018172331138
