,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60
0,sonar,001 knn,000 all,0.7307692307692307,0.7307692307692306,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,sonar,000 rf,000 all,0.7692307692307693,0.7692307692307693,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,sonar,001 knn,003 feature importance selection,0.7884615384615384,0.7884615384615384,0.16428685188293457,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,sonar,001 knn,011 feature importance weighting,0.6346153846153846,0.6346153846153846,0.16428685188293457,0,0.006925002692427594,0.009789086816722652,0.014130339976026331,0.013298589777986538,0.028379567780291933,0.014796641578890442,0.011516546451993126,0.01806248218274041,0.05888444240036568,0.061840285180958514,0.08191523889195913,0.05656744366991407,0.031901779236011486,0.007882916665178317,0.016330976188297867,0.017473032412361266,0.017687763830652427,0.012946787091594119,0.009329282406772681,0.017491689984994695,0.0239272080742938,0.014433242297376197,0.01342412509351375,0.005293823056587988,0.008538687738520335,0.007088126375543172,0.010174771651907426,0.016433985948434114,0.008188319428658724,0.008048241192539081,0.0123129921125449,0.010867643791115504,0.006761989440142194,0.01309822468555244,0.011288796628092347,0.015768117777421875,0.009564489991237246,0.0068732066344613305,0.011932670234291898,0.009016530405522522,0.005568097039683446,0.007847693855405416,0.008882137359515653,0.01317521873541968,0.022277035610624378,0.016478132627851628,0.029502354693275827,0.02204328064336769,0.033005814628368206,0.007171625765107616,0.017241203591494544,0.022015492237329282,0.008195810958634413,0.014267604344080507,0.008719050650913926,0.004826357523547995,0.008612526515792425,0.008098069484995833,0.0067569595046667996,0.005130446456028567
4,sonar,001 knn,004 l1,0.6538461538461539,0.6538461538461539,0.004589557647705078,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,sonar,001 knn,005 relieff selection,0.6730769230769231,0.6730769230769231,0.030549049377441406,0,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True
6,sonar,001 knn,012 relieff weighting,0.6923076923076923,0.6923076923076923,0.030549049377441406,0,0.02166064981949456,0.02166064981949456,0.02166064981949456,0.02166064981949456,0.0072202166064981865,0.02166064981949456,0.02166064981949456,0.02166064981949456,0.02166064981949456,0.03610108303249093,0.04332129963898912,0.02166064981949456,0.0072202166064981865,0.02166064981949456,0.02166064981949456,0.02166064981949456,0.03610108303249093,0.014440433212996373,0.014440433212996373,0.02166064981949456,0.04332129963898912,0.02166064981949456,0.028880866425992746,0.03610108303249093,0.03610108303249093,0.06498194945848379,0.04332129963898912,0.07220216606498198,0.0577617328519856,0.02166064981949456,0.02166064981949456,0.02166064981949456,0.02166064981949456,0.02166064981949456,0.03610108303249093,0.02166064981949456,0.02166064981949456,0.02166064981949456,0.02166064981949456,0.02166064981949456,0.02166064981949456,0.02166064981949456,0.028880866425992746,0.02166064981949456,0.02166064981949456,0.02166064981949456,0.02166064981949456,0.02166064981949456,0.02166064981949456,0.03610108303249093,0.03610108303249093,0.02166064981949456,0.0072202166064981865,0.05054151624548742,0.014440433212996373,0.028880866425992746,0.028880866425992746,0.0,0.04332129963898912,0.04332129963898912
7,sonar,001 knn,006 forward selection,0.6538461538461539,0.6538461538461539,28.36337947845459,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
8,sonar,001 knn,007 backward selection,0.6923076923076923,0.6923076923076923,21.250571489334106,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
9,sonar,001 knn,008 stepwise selection,0.6730769230769231,0.6730769230769231,28.497352600097656,0,True,False,False,True,False,False,True,False,False,True,True,True,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,True,False,False,True,True,True,False,False,True,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True
