,dataset,base,method,PM1,PM2,Time,TriesToOpt,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
0,bike,001 knn,000 all,686173.8712516022,0.7948162178085032,0.0,0,True,True,True,True,True,True,True,True,True,True,True
1,bike,000 rf,000 all,421545.06774259347,0.8739470927305524,0.0,0,True,True,True,True,True,True,True,True,True,True,True
2,bike,001 knn,002 intercorrelation,789317.7142025906,0.7639735339157941,0.02132558822631836,0,True,True,False,True,True,True,True,False,True,True,True
3,bike,001 knn,010 correlation weighting,558836.009377319,0.8328935407877156,0.02132558822631836,0,0.416150704773481,0.5683623414721036,0.27122643602736063,0.07222761469891256,0.060288208493217685,0.07210034660749738,0.31445306023093034,0.646401879562198,0.6507763741454519,0.12842460386094726,0.24222958714629583
4,bike,001 knn,003 feature importance selection,633252.1479415435,0.8106411855080793,0.2616755962371826,0,False,True,True,False,True,False,True,False,True,False,True
5,bike,001 knn,011 feature importance weighting,717298.6926271673,0.785509089050854,0.2616755962371826,0,0.07416540945159424,0.27525338334911015,0.03525544824829045,0.0025274573958728765,0.012318322927762028,0.004409037878179864,0.02383151081077377,0.33421860557699407,0.1445736621907807,0.06363929585116616,0.029807866319475754
6,bike,001 knn,004 l1,717298.6926271673,0.785509089050854,0.007342100143432617,0,True,True,True,True,True,True,True,True,True,True,True
7,bike,001 knn,005 relieff selection,1869174.3380304256,0.4410683992487062,0.047026634216308594,0,True,False,True,False,True,False,True,True,True,True,True
8,bike,001 knn,012 relieff weighting,1151480.7964733858,0.655677380267582,0.047026634216308594,0,0.45255474452554745,0.10705596107055959,0.3047294002925402,0.0,0.05997074597757192,0.050608272506082685,0.13138686131386856,0.9912237932715748,1.0,0.9990248659190639,1.0
9,bike,001 knn,006 forward selection,1211072.6024885315,0.6378578848625667,11.556571006774902,0,True,True,False,False,False,False,True,True,True,True,True
10,bike,001 knn,007 backward selection,1149398.4057840854,0.6563000690867463,5.292106866836548,0,True,True,False,False,False,False,True,True,True,True,True
11,bike,001 knn,008 stepwise selection,1212044.4897372327,0.6375672653710542,6.427033185958862,0,True,True,False,False,False,False,True,True,True,False,False
12,bike,001 knn,009 bayesian selection,725673.1627116643,0.7830049053187449,31.70464015007019,13,True,True,False,True,True,True,True,False,True,True,True
13,bike,001 knn,013 bayesian weighting,540294.5941653174,0.838437904774415,82.85767984390259,316,0.38351143956630707,0.5584051346771837,0.3849650555655577,0.9701232752879526,0.8335194843538605,0.7143370581261519,0.5467429811778639,0.04150195671602157,0.17079650687612055,0.7974447365946159,0.5189372915695317
