,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,10815.16396226415,0.6574742235216491,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,2279.5602556606723,0.9278043172231392,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,10815.16396226415,0.6574742235216491,0.01589202880859375,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,10044.344150943396,0.6818867664399779,0.01589202880859375,0,0.2855305597591959,0.8050560666691323,0.8386659707693322,0.6893089866257971,0.6154513202872477,0.5637245600102854
4,machine,001 knn,003 feature importance selection,9917.65641509434,0.6858990787122089,0.12731051445007324,0,False,True,True,True,False,True
5,machine,001 knn,011 feature importance weighting,6638.297735849056,0.7897592589072353,0.12731051445007324,0,0.05971803766630111,0.2119103978282016,0.4541923759907341,0.10325684994852365,0.08561928133654545,0.08530305722969422
6,machine,001 knn,004 l1,6305.339811320755,0.8003043298864274,0.00910806655883789,0,True,True,True,True,False,True
7,machine,001 knn,005 relieff selection,11586.32773584906,0.6330507870152046,0.04251503944396973,0,True,True,False,True,False,True
8,machine,001 knn,012 relieff weighting,7993.509433962264,0.7468385097805071,0.04251503944396973,0,1.0,0.3295774647887324,0.27887323943661974,0.5098591549295775,0.008450704225352112,0.8760563380281691
9,machine,001 knn,006 forward selection,11895.049056603773,0.6232733106425955,3.493112087249756,0,True,True,False,False,True,False
10,machine,001 knn,007 backward selection,11876.22603773585,0.6238694522430278,2.2969589233398438,0,False,True,False,False,True,False
11,machine,001 knn,008 stepwise selection,11809.850943396228,0.6259716099917989,2.0563290119171143,0,True,True,False,False,True,False
12,machine,001 knn,009 bayesian selection,6113.688301886794,0.8063741021350187,29.276451349258423,37,False,False,True,False,True,False
13,machine,001 knn,013 bayesian weighting,5312.397358490566,0.8317516926671187,74.38134837150574,475,0.2761260465543305,0.2397694747000764,0.5046168591604558,0.7201699707528822,0.54058682652672,0.2432064015068799
