,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8554913294797688,0.8554913294797687,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8728323699421965,0.8728323699421965,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8497109826589595,0.8497109826589595,0.1469128131866455,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.8497109826589595,0.8497109826589595,0.1469128131866455,0,0.010416580271729762,0.07635228205376866,0.08150401641596215,0.017195435287202694,0.07689973840205724,0.02269211408831498,0.09074048408645567,0.2794503765337038,0.07189819040545238,0.08929914460802617,0.013341963059453768,0.01443909702447413,0.06768161262128508,0.08808896514211344
4,australian,001 knn,004 l1,0.8497109826589595,0.8497109826589595,0.01197361946105957,0,False,False,False,False,True,False,False,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.861271676300578,0.861271676300578,0.0433201789855957,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8670520231213873,0.8670520231213873,0.0433201789855957,0,0.786286731967943,0.0,0.009569377990430672,0.8842386464826358,0.48038277511961724,0.37310774710596617,0.1473684210526316,1.0,0.8468388245770259,0.04363312555654497,0.7560106856634016,0.9394479073909172,0.262200956937799,0.3789473684210526
7,australian,001 knn,006 forward selection,0.8670520231213873,0.8670520231213873,3.4469828605651855,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.861271676300578,0.861271676300578,3.3475828170776367,0,True,True,True,True,True,False,True,True,True,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.861271676300578,0.861271676300578,3.53498911857605,0,False,False,True,False,False,False,True,True,False,False,True,True,False,True
10,australian,001 knn,009 bayesian selection,0.8959537572254336,0.8959537572254335,34.45235800743103,142,False,False,True,False,False,False,True,True,False,False,False,True,True,True
11,australian,001 knn,013 bayesian weighting,0.9190751445086706,0.9190751445086706,87.97998642921448,220,0.3391878346656879,0.5456720923625367,0.8535093842206669,0.6566012440288018,0.1189926607328166,0.9448002859246563,0.0427079707329857,0.28141925766270837,0.9554349051009381,0.6314608243852262,0.36809614635092,0.07462134098436497,0.19779921517629406,0.16254059988044525
