,dataset,base,method,PM1,PM2,Time,TriesToOpt,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
0,boston,001 knn,000 all,26.532414362204722,0.676859382410506,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,boston,000 rf,000 all,14.175468057641579,0.8273557226932358,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,boston,001 knn,002 intercorrelation,26.278945511811017,0.6799464019232344,0.006505250930786133,0,True,True,True,True,True,True,True,True,False,True,True,True,True
3,boston,001 knn,010 correlation weighting,25.342893732283468,0.6913466592086457,0.006505250930786133,0,0.39930272813757267,0.3781633570583455,0.5147596103467568,0.14512006869121227,0.453797303591134,0.7003131049811812,0.40829667383316376,0.2925643216390662,0.3989756057464845,0.4855038450989999,0.5202143420419975,0.35898716119514523,0.7495054151703823
4,boston,001 knn,003 feature importance selection,23.591215496062993,0.7126805031379293,0.2711639404296875,0,False,True,False,True,False,True,False,True,False,True,True,False,True
5,boston,001 knn,011 feature importance weighting,22.3379968503937,0.7279435636950236,0.2711639404296875,0,0.04125550018976513,0.0009445371889603657,0.0062881587698439614,0.00046219723936668106,0.020185019949850787,0.3918953497048228,0.010866767241622327,0.05612707007597536,0.0025404322869718916,0.013945348650005683,0.012769253209496066,0.01141353291767565,0.43130683257564345
6,boston,001 knn,004 l1,22.580714330708666,0.7249874860679354,0.01679539680480957,0,False,False,False,False,False,True,False,False,False,False,True,True,True
7,boston,001 knn,005 relieff selection,22.328927622047246,0.7280540186279567,0.03409433364868164,0,True,False,True,False,True,True,True,True,False,True,False,True,True
8,boston,001 knn,012 relieff weighting,22.365827905511814,0.727604606816985,0.03409433364868164,0,1.0,0.42419825072886297,0.8338192419825072,0.0,0.24890829694323144,0.9970887918486172,0.9461426491994177,0.9097525473071325,0.6574344023323615,0.8309037900874636,0.7973760932944607,0.7947598253275109,0.9970887918486172
9,boston,001 knn,006 forward selection,22.621271181102358,0.7244935406054233,10.57903504371643,0,True,False,False,False,False,True,False,False,False,True,False,False,True
10,boston,001 knn,007 backward selection,22.390256503937007,0.72730708875948,9.399939775466919,0,True,False,False,False,True,True,False,False,False,False,True,False,True
11,boston,001 knn,008 stepwise selection,22.31160680314961,0.728264970410909,10.49735713005066,0,True,False,False,False,False,True,False,False,False,True,False,False,True
12,boston,001 knn,009 bayesian selection,22.328686362204728,0.7280569569528843,33.11925530433655,166,True,False,True,False,False,True,True,True,False,True,False,True,True
13,boston,001 knn,013 bayesian weighting,18.985062803149596,0.7687792435533441,84.65123462677002,406,0.456311289422117,0.685836315545913,0.0008372963675508851,0.6026472001929172,0.7355302984377958,0.01702803052220504,0.8837123162676673,0.26532416490658306,0.21122856474425683,0.8395352759457964,0.5580300335721217,0.43169548425081017,0.03675340886163884
