,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.8571428571428571,0.8571428571428571,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.8928571428571429,0.8928571428571429,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.8571428571428571,0.8571428571428571,0.15167641639709473,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.8333333333333334,0.8333333333333334,0.15167641639709473,0,0.23645862294932204,0.1685980487204409,0.028582410419752367,0.0019567670694916085,0.13540815948644513,0.243756443559238,0.18523954779531
4,ecoli,001 knn,004 l1,0.8333333333333334,0.8333333333333334,0.012580633163452148,0,True,True,True,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.8690476190476191,0.8690476190476191,0.04024338722229004,0,False,True,True,True,True,True,False
6,ecoli,001 knn,012 relieff weighting,0.8333333333333334,0.8333333333333334,0.04024338722229004,0,0.0,0.05847953216374269,0.9818511796733213,1.0,0.08187134502923976,0.04678362573099415,0.03508771929824561
7,ecoli,001 knn,006 forward selection,0.8571428571428571,0.8571428571428571,4.188206672668457,0,True,True,False,False,True,True,False
8,ecoli,001 knn,007 backward selection,0.8571428571428571,0.8571428571428571,2.1754069328308105,0,True,True,False,True,True,True,False
9,ecoli,001 knn,008 stepwise selection,0.8571428571428571,0.8571428571428571,3.3392462730407715,0,True,True,False,False,True,True,False
10,ecoli,001 knn,009 bayesian selection,0.8571428571428571,0.8571428571428571,29.90936541557312,30,False,True,False,False,True,True,False
11,ecoli,001 knn,013 bayesian weighting,0.9047619047619048,0.9047619047619048,76.27381753921509,270,0.23291702179423907,0.9147234612929198,0.16019330132916296,0.6982484516059976,0.3733751630970633,0.9985993053919205,0.979972763658266
