,dataset,base,method,PM1,PM2,Time,TriesToOpt,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences
0,student,001 knn,000 all,15.523265899997202,0.028358394945380283,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,student,000 rf,000 all,12.788725129843542,0.19952041717163616,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,student,001 knn,002 intercorrelation,15.523265899997202,0.028358394945380283,0.04000210762023926,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3,student,001 knn,010 correlation weighting,16.606508296258987,-0.03944456529169216,0.04000210762023926,0,0.025262539515811158,0.09746641872575278,0.13483091763834118,0.11039055992350688,0.08814846864739796,0.047529625079555146,0.28094678873021534,0.21385305267603108,0.08877657945395101,0.1367198910509307,0.027570780032152468,0.003358563709983706,0.10741791727784698,0.10068185636298363,0.38355108843991503,0.07640949830026958,0.018033289879264027,0.12736137869808478,0.01633692039626683,0.029691848118885523,0.17597866436987758,,0.1558327942534192,0.028385273428648213,0.015998557316707414,0.14356139511868296,0.04112460587541361,0.05965894450559943,0.12273700378411928,0.04634471526293835
4,student,001 knn,003 feature importance selection,18.432804499286494,-0.15375719676024957,0.19904470443725586,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
5,student,001 knn,011 feature importance weighting,17.109600156691567,-0.07093439390827938,0.19904470443725586,0,0.008419598758523768,0.02032256300672674,0.0351229095891021,0.013541548706361333,0.017287803883364594,0.007481083286468163,0.053921352476950166,0.03999284881538356,0.009620534027262729,0.015990817471766967,0.0092293466619116,0.012534539915039123,0.03214476889446708,0.03908669588235698,0.14899879341834601,0.0298328085894254,0.013576882454712051,0.015078029187207966,0.01475033118909205,0.012984093314647309,0.0012581536844198378,0.0,0.0175095442597904,0.03023980459659361,0.037874435597959714,0.06305184102964749,0.014914157413274605,0.03669657163688579,0.04907477156261621,0.19946337068969683
6,student,001 knn,004 l1,16.339041383362712,-0.022703115250203965,0.017035484313964844,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,student,001 knn,005 relieff selection,17.23646436665827,-0.07887515491760144,0.057145118713378906,0,False,True,True,True,True,False,True,True,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,True,True,True,True,True
8,student,001 knn,012 relieff weighting,14.699236128599008,0.07993656250703218,0.057145118713378906,0,0.13776722090261284,0.503562945368171,0.4230769230769231,0.3444180522565321,0.4655581947743468,0.14964370546318295,0.1858974358974359,0.3076923076923077,0.10688836104513066,0.07125890736342044,0.37054631828978624,0.47268408551068886,0.7434679334916865,0.019230769230769232,0.49643705463182897,0.09501187648456055,0.40380047505938244,0.5439429928741093,0.6033254156769596,0.31828978622327786,0.030878859857482177,0.0,0.45130641330166266,0.12179487179487179,0.4551282051282051,0.27884615384615385,0.6365795724465558,0.21474358974358973,0.2692307692307692,1.0
9,student,001 knn,006 forward selection,16.53689247041047,-0.03508712960770599,24.30495524406433,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
10,student,001 knn,007 backward selection,14.699236128599008,0.07993656250703218,6.867964267730713,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True
11,student,001 knn,008 stepwise selection,14.200229441226671,0.11117068951193876,6.94340705871582,0,False,True,True,False,True,False,False,True,False,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True
12,student,001 knn,009 bayesian selection,12.50334368616917,0.2173831843090991,42.49384927749634,46,False,True,True,True,False,False,False,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,True,False,False,False,False,True,True
13,student,001 knn,013 bayesian weighting,11.617224880382775,0.2728476660921194,111.10123538970947,194,0.7101714803916787,0.8995898908137472,0.9962716198310027,0.22677354713317016,0.2907676741088637,0.3771291089277526,0.16483544634176622,0.09844903390716815,0.8002085235139086,0.5849743443089374,0.3974489448604562,0.6426520991056599,0.47898644467276247,0.016045319863169483,0.1506926726260304,0.22036713831662272,0.16645545701073622,0.09730116007315334,0.21226611783519533,0.6124803484226966,0.15682102155329583,0.9978871931169186,0.7628978604336013,0.6545063023207852,0.5598644203435128,0.2096993003733446,0.16626216561384238,0.07573180495800515,0.055575647795476586,0.8083034918306382
