,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8670520231213873,0.8670520231213873,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8670520231213873,0.8670520231213873,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.838150289017341,0.8381502890173411,0.14010286331176758,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.8670520231213873,0.8670520231213873,0.14010286331176758,0,0.011368521655666224,0.0773249617933295,0.07328155559999057,0.024840393801627798,0.0774877238798601,0.02917373948596008,0.096804897464536,0.2825997115573538,0.058174664033345765,0.09425835657506029,0.013310763577646207,0.011946196760186763,0.07234906613482256,0.07707944768061466
4,australian,001 knn,004 l1,0.8497109826589595,0.8497109826589595,0.0043485164642333984,0,False,False,False,True,True,False,False,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.8497109826589595,0.8497109826589595,0.05677986145019531,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8497109826589595,0.8497109826589595,0.05677986145019531,0,0.8132678132678133,0.0,0.018440905280804665,0.9131859131859131,0.44928751047778714,0.3759213759213759,0.18440905280804698,1.0,0.8542178542178542,0.10237510237510238,0.7772317772317773,0.9754299754299754,0.23470243084660525,0.3570829840737636
7,australian,001 knn,006 forward selection,0.8497109826589595,0.8497109826589595,3.4471654891967773,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.8497109826589595,0.8497109826589595,4.84918737411499,0,True,True,False,True,True,False,True,True,True,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.8786127167630058,0.8786127167630058,3.5157673358917236,0,True,True,True,False,False,False,True,True,True,False,False,False,False,False
10,australian,001 knn,009 bayesian selection,0.884393063583815,0.884393063583815,34.009596824645996,8,True,True,False,False,True,False,True,True,True,False,False,True,True,True
11,australian,001 knn,013 bayesian weighting,0.9075144508670521,0.9075144508670521,88.49520421028137,435,0.05120412805614862,0.021526587967433727,0.5111144206190755,0.21210100662884582,0.9590648462269658,0.07862799142545865,0.6484688035522217,0.9599888048319812,0.6914369261440111,0.9818170193073771,0.896043101021001,0.8037803669887776,0.6260068908416511,0.6734878089472895
