,dataset,base,method,PM1,PM2,Time,TriesToOpt,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
0,boston,001 knn,000 all,18.54790626771653,0.7510664992504681,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,boston,000 rf,000 all,9.408211523957688,0.8737313529275665,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,boston,001 knn,002 intercorrelation,18.088416629921255,0.7572333604823258,0.007204532623291016,0,True,True,True,True,True,True,True,True,False,True,True,True,True
3,boston,001 knn,010 correlation weighting,15.95406211023622,0.7858787684737687,0.007204532623291016,0,0.40946699415917936,0.35188355162156454,0.45685246830601084,0.1845657759682465,0.4266121695441787,0.6695121789049754,0.38368775553191786,0.25133389761466146,0.38089092914430533,0.4562542428633028,0.5134263691565331,0.32801221063234787,0.7402433313364408
4,boston,001 knn,003 feature importance selection,14.290294299212597,0.8082083802183231,0.26782679557800293,0,False,True,False,True,False,True,False,True,False,True,True,False,True
5,boston,001 knn,011 feature importance weighting,14.678312944881892,0.8030007390739061,0.26782679557800293,0,0.04321762851688773,0.0009315862386510434,0.006431137648654526,0.0005073128091273073,0.013393346408569151,0.38836143414826496,0.013681750485724174,0.07035274913850395,0.004273208754746743,0.01825004907708764,0.010805415888160303,0.010917582600501645,0.4188767982851207
6,boston,001 knn,004 l1,14.816659527559057,0.8011439742916459,0.0066907405853271484,0,False,False,False,False,False,True,False,False,False,False,True,True,True
7,boston,001 knn,005 relieff selection,14.687973417322837,0.8028710848051759,0.061612606048583984,0,True,False,True,False,True,True,True,True,False,True,False,True,True
8,boston,001 knn,012 relieff weighting,14.729245858267717,0.8023171628120089,0.061612606048583984,0,1.0,0.4090247452692868,0.8791848617176128,0.0,0.2615606936416185,0.9971098265895953,0.9479768786127167,0.9219653179190751,0.6943231441048034,0.87627365356623,0.8369723435225619,0.8771676300578035,0.9971098265895953
9,boston,001 knn,006 forward selection,14.76893870866142,0.8017844406782751,7.526451349258423,0,False,False,False,False,False,True,False,False,True,False,False,True,True
10,boston,001 knn,007 backward selection,14.866408440944886,0.8004762886246564,9.385530471801758,0,False,False,False,False,False,True,False,False,True,True,False,True,True
11,boston,001 knn,008 stepwise selection,14.866408440944886,0.8004762886246564,7.501678466796875,0,False,False,False,False,False,True,False,False,False,True,False,True,True
12,boston,001 knn,009 bayesian selection,14.709710488188978,0.8025793491737441,33.048280000686646,112,True,False,True,True,False,True,False,True,True,True,True,False,True
13,boston,001 knn,013 bayesian weighting,11.771464062992129,0.842013879310557,85.00583100318909,229,0.882081516219432,0.06171350883725009,0.0877911659361642,0.08946645487836147,0.9474441147584052,0.0960848256374277,0.43372094059153826,0.780998161468738,0.15172390485626933,0.9981989203660019,0.3261603199116867,0.9576112761839497,0.17253530244329057
