,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,2181.1656603773586,0.837231199972371,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,1801.7081892681622,0.8655480941707132,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,2181.1656603773586,0.837231199972371,0.01609325408935547,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,2207.2554716981135,0.8352842560245685,0.01609325408935547,0,0.3120925568902581,0.7794501878411141,0.8576664345315197,0.6494975239323141,0.5807299079786743,0.6151390873753148
4,machine,001 knn,003 feature importance selection,1971.2324528301895,0.8528973994266996,0.1313943862915039,0,False,True,False,True,True,False
5,machine,001 knn,011 feature importance weighting,845.8190566037737,0.936881019454488,0.1313943862915039,0,0.028439706928731327,0.08781722774225202,0.6293122379872055,0.09003990620832635,0.10000372440172199,0.06438719673176292
6,machine,001 knn,004 l1,721.6824528301888,0.9461446743903703,0.01513051986694336,0,True,True,True,True,False,True
7,machine,001 knn,005 relieff selection,2790.2511320754716,0.7917783885956267,0.039487361907958984,0,True,True,False,True,False,True
8,machine,001 knn,012 relieff weighting,1450.870566037736,0.8917292412404328,0.039487361907958984,0,0.9253333333333333,0.33866666666666667,0.08266666666666667,0.488,0.11466666666666667,1.0
9,machine,001 knn,006 forward selection,1482.3254716981132,0.8893819288183052,2.7846732139587402,0,True,False,True,False,False,False
10,machine,001 knn,007 backward selection,930.3769811320753,0.9305709109843604,2.0826339721679688,0,True,False,True,False,True,False
11,machine,001 knn,008 stepwise selection,1484.6118867924529,0.8892113058124367,1.3760764598846436,0,True,False,True,False,False,False
12,machine,001 knn,009 bayesian selection,728.7730188679246,0.945615543134343,29.194889783859253,48,True,True,True,True,False,False
13,machine,001 knn,013 bayesian weighting,552.5881132075472,0.9587632861958945,74.42909407615662,358,0.9104751698186001,0.7791476566605186,0.8931745914901688,0.22703438899178602,0.23924528757789887,0.1681949507261844
