,dataset,base,method,PM1,PM2,Time,TriesToOpt,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
0,boston,001 knn,000 all,17.589420094488187,0.7801675666186991,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,boston,000 rf,000 all,7.313011034496547,0.9086020458649772,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,boston,001 knn,002 intercorrelation,17.19598488188976,0.7850847167975447,0.006714344024658203,0,True,True,True,True,True,True,True,True,False,True,True,True,True
3,boston,001 knn,010 correlation weighting,15.596789165354329,0.805071452228868,0.006714344024658203,0,0.3735072440638545,0.3408811374509238,0.44499940870246524,0.19078519197959162,0.39361988244157137,0.6742559109787267,0.354545989230909,0.21937964264941778,0.3604201791707262,0.4395010677882942,0.4925177594202128,0.318818184750679,0.7200772215800959
4,boston,001 knn,003 feature importance selection,15.046996913385824,0.8119427514505118,0.27245187759399414,0,False,True,False,True,False,True,False,True,False,True,True,False,True
5,boston,001 knn,011 feature importance weighting,14.336780220472445,0.8208190340677024,0.27245187759399414,0,0.03940226534540775,0.0012413960132541448,0.00641804588700708,0.000916988967123452,0.023605663893008718,0.4352918994291058,0.015216606972207244,0.07088829984555742,0.0036828339163348105,0.008583482719585039,0.01911374714106163,0.011893556534656836,0.3637452133356899
6,boston,001 knn,004 l1,14.253698267716537,0.8218573916568832,0.006580352783203125,0,False,False,False,True,False,True,False,False,False,False,True,True,True
7,boston,001 knn,005 relieff selection,14.421573417322836,0.8197592893633479,0.03592801094055176,0,True,False,True,False,True,True,True,True,False,True,False,True,True
8,boston,001 knn,012 relieff weighting,14.374337007874017,0.820349649635463,0.03592801094055176,0,1.0,0.376453488372093,0.8808139534883721,0.0,0.2898550724637681,0.9971014492753624,0.9753623188405797,0.9376811594202898,0.7238372093023255,0.877906976744186,0.8517441860465116,0.8101449275362319,0.9971014492753624
9,boston,001 knn,006 forward selection,14.456263307086608,0.8193257353951366,14.998204469680786,0,True,False,False,False,True,True,False,False,False,True,True,True,True
10,boston,001 knn,007 backward selection,14.31177209448819,0.8211315854286848,8.140290975570679,0,True,False,False,False,True,True,False,False,True,False,True,True,True
11,boston,001 knn,008 stepwise selection,14.329552377952757,0.8209093675864121,4.523710250854492,0,True,False,False,False,False,True,False,False,True,True,True,False,True
12,boston,001 knn,009 bayesian selection,14.182298330708663,0.8227497475055351,33.31402230262756,46,False,False,False,True,False,True,False,False,True,False,False,True,True
13,boston,001 knn,013 bayesian weighting,13.640609259842513,0.8295197732337782,85.43472647666931,495,0.09287190222922145,0.054437506464375944,0.7587383772586952,0.5110428032657027,0.7649981426640811,0.7819733416096096,0.46157256444324046,0.004929535179603983,0.140778064554882,0.5496261726787925,0.9702443307705088,0.6686372866660572,0.6625493651756489
