,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.8571428571428571,0.8571428571428571,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.9047619047619048,0.9047619047619048,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.8333333333333334,0.8333333333333334,0.1561293601989746,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.8571428571428571,0.8571428571428571,0.1561293601989746,0,0.22994259252601312,0.1576991473472715,0.021861866131164677,0.002614289150737351,0.14042039227661948,0.2463182440596097,0.20114346850858414
4,ecoli,001 knn,004 l1,0.8571428571428571,0.8571428571428571,0.006723880767822266,0,True,True,False,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.8333333333333334,0.8333333333333334,0.0457758903503418,0,False,True,True,True,True,False,True
6,ecoli,001 knn,012 relieff weighting,0.8095238095238095,0.8095238095238095,0.0457758903503418,0,0.0,0.015904572564612307,1.0,0.9927667269439421,0.03976143141153077,0.011928429423459286,0.05168986083499005
7,ecoli,001 knn,006 forward selection,0.7142857142857143,0.7142857142857143,4.220120668411255,0,True,False,False,False,True,True,True
8,ecoli,001 knn,007 backward selection,0.7380952380952381,0.7380952380952381,1.5461537837982178,0,True,False,True,True,True,True,True
9,ecoli,001 knn,008 stepwise selection,0.7142857142857143,0.7142857142857143,2.5243451595306396,0,True,False,False,True,True,True,True
10,ecoli,001 knn,009 bayesian selection,0.8095238095238095,0.8095238095238095,29.85173463821411,7,True,True,True,False,True,True,True
11,ecoli,001 knn,013 bayesian weighting,0.9047619047619048,0.9047619047619048,76.1351728439331,71,0.247824168355546,0.3038314854187802,0.0008636789834969439,0.9082865601665049,0.0776242642282284,0.42227880056338396,0.02725564873786768
