,dataset,base,method,PM1,PM2,Time,TriesToOpt,mean radius,mean texture,mean perimeter,mean area,mean smoothness,mean compactness,mean concavity,mean concave points,mean symmetry,mean fractal dimension,radius error,texture error,perimeter error,area error,smoothness error,compactness error,concavity error,concave points error,symmetry error,fractal dimension error,worst radius,worst texture,worst perimeter,worst area,worst smoothness,worst compactness,worst concavity,worst concave points,worst symmetry,worst fractal dimension
0,breast_cancer,001 knn,000 all,0.993006993006993,0.993006993006993,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,breast_cancer,000 rf,000 all,0.972027972027972,0.972027972027972,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,breast_cancer,001 knn,003 feature importance selection,0.986013986013986,0.986013986013986,0.18661761283874512,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,breast_cancer,001 knn,011 feature importance weighting,0.986013986013986,0.986013986013986,0.18661761283874512,0,0.0316167410386301,0.018621714882592094,0.05159460932744142,0.05867535465515199,0.004257280792606443,0.011075025086072563,0.0384539072317129,0.0915676554556566,0.005358875635341188,0.0050815226914999855,0.007916769633858338,0.004135847133412913,0.013950309318154682,0.04475947034022167,0.004990719916513796,0.004261880148543568,0.004446083599895879,0.00456942357882145,0.0032277697317162775,0.004455888300332652,0.0864830798754713,0.01780950706667493,0.15853610025244239,0.14919808965570253,0.013257086076533335,0.01685452459585345,0.03577921087731915,0.093801454777082,0.010493323191067628,0.004770775133676731
4,breast_cancer,001 knn,004 l1,0.9790209790209791,0.9790209790209791,0.016353130340576172,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
5,breast_cancer,001 knn,005 relieff selection,0.993006993006993,0.993006993006993,0.055753469467163086,0,False,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,False,True
6,breast_cancer,001 knn,012 relieff weighting,0.9790209790209791,0.9790209790209791,0.055753469467163086,0,0.0029433406916851146,0.0029433406916851146,0.0029433406916851146,0.005886681383370118,0.008830022075055233,0.004415011037527616,0.013245033112582738,0.011773362766740236,0.0029433406916851146,0.00735835172921262,0.0014716703458425018,0.0029433406916851146,0.0029433406916851146,0.0029433406916851146,0.0029433406916851146,0.0029433406916851146,0.013245033112582738,0.011773362766740236,0.004415011037527616,0.0029433406916851146,0.004415011037527616,0.005886681383370118,0.0029433406916851146,0.005886681383370118,0.010301692420897735,0.004415011037527616,0.011773362766740236,0.016188373804267853,0.0,0.0029433406916851146
7,breast_cancer,001 knn,006 forward selection,0.9300699300699301,0.9300699300699301,10.979725360870361,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,breast_cancer,001 knn,007 backward selection,0.9790209790209791,0.9790209790209791,7.328756332397461,0,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,breast_cancer,001 knn,008 stepwise selection,0.958041958041958,0.958041958041958,14.722835302352905,0,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,True,False,False,False
10,breast_cancer,001 knn,009 bayesian selection,0.993006993006993,0.993006993006993,42.11589026451111,33,True,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True
11,breast_cancer,001 knn,013 bayesian weighting,1.0,1.0,110.9109878540039,81,0.1771530488689394,0.5767057822609754,0.4471925334320723,0.17368653609382886,0.3910587073058862,0.3202487571218298,0.12989825696615773,0.03757395949821643,0.36694856570426004,0.07067723334227864,0.37811391857701016,0.4266999235266825,0.24297707795358509,0.9205444682186313,0.45966651102596795,0.37081736043596997,0.6238022225659928,0.6597766768441555,0.6825730697443018,0.6759720626139375,0.552609703010718,0.8227788147950068,0.9229444210122306,0.25811478190086096,0.9673969663487576,0.07173671504138265,0.4811195300525272,0.05511629627851189,0.5394836945095925,0.5891764314718199
