,dataset,base,method,PM1,PM2,Time,TriesToOpt,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
0,bike,001 knn,000 all,881770.8829943333,0.7417927272027012,0.0,0,True,True,True,True,True,True,True,True,True,True,True
1,bike,000 rf,000 all,461161.99463513255,0.8649588195199395,0.0,0,True,True,True,True,True,True,True,True,True,True,True
2,bike,001 knn,002 intercorrelation,976347.4131881199,0.7140980636535466,0.021079540252685547,0,True,True,False,True,True,True,True,False,True,True,True
3,bike,001 knn,010 correlation weighting,675651.614429434,0.8021502364304794,0.021079540252685547,0,0.4206923786757946,0.5738717001367961,0.2941138606682266,0.04619897845730905,0.09473209752473001,0.08670454684445898,0.3219272023699542,0.6321874994253147,0.6348203434946305,0.12360417222403468,0.20819050740911718
4,bike,001 knn,003 feature importance selection,746252.1282508601,0.7814764236708495,0.2651388645172119,0,False,True,True,False,True,False,True,False,True,False,True
5,bike,001 knn,011 feature importance weighting,823720.0081587733,0.758791653300019,0.2651388645172119,0,0.05309646537679764,0.28882573437512155,0.03371563641377821,0.003002138735315613,0.013900377572634652,0.003452210370933208,0.012896537880678618,0.39696334266171335,0.09504519833697835,0.07240920746151909,0.02669315081452971
6,bike,001 knn,004 l1,823720.0081587733,0.758791653300019,0.01922011375427246,0,True,True,True,True,True,True,True,True,True,True,True
7,bike,001 knn,005 relieff selection,1745335.5488050664,0.4889167459887319,0.07410264015197754,0,True,False,True,False,True,False,True,True,True,True,True
8,bike,001 knn,012 relieff weighting,1112826.0265845307,0.6741332936210226,0.07410264015197754,0,0.4700729927007299,0.11581508515815087,0.3722627737226277,0.0,0.049148418491484186,0.04963503649635037,0.13917274939172752,0.9863746958637469,1.0,0.9990267639902677,0.9990267639902677
9,bike,001 knn,006 forward selection,1464968.2025652705,0.5710161770882944,8.918781518936157,0,False,True,True,False,False,False,False,True,True,True,False
10,bike,001 knn,007 backward selection,1122301.1270027999,0.6713587181778261,6.5553505420684814,0,True,True,False,False,False,False,False,True,True,True,False
11,bike,001 knn,008 stepwise selection,1144181.1296970923,0.6649516390448591,7.668845176696777,0,True,True,False,False,True,False,True,True,True,False,False
12,bike,001 knn,009 bayesian selection,658825.8113151859,0.8070773040152028,31.886692762374878,29,True,True,True,False,False,False,False,False,True,True,True
13,bike,001 knn,013 bayesian weighting,590415.949976388,0.8271096322190429,82.57504868507385,406,0.35908530642543507,0.26231055944920983,0.4702178935193812,0.009590323551531853,0.5811043837268464,0.8328765595101898,0.9998506294950872,0.01834116377023371,0.2575039874689117,0.5950564157733222,0.9811442093564425
