,dataset,base,method,PM1,PM2,Time,TriesToOpt,x0_high,x0_low,x0_med,x0_vhigh,x1_high,x1_low,x1_med,x1_vhigh,x2_2,x2_3,x2_4,x2_5more,x3_2,x3_4,x3_more,x4_big,x4_med,x4_small,x5_high,x5_low,x5_med
0,car,001 knn,000 all,0.7708333333333334,0.7708333333333333,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,car,000 rf,000 all,0.9629629629629629,0.9629629629629629,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,car,001 knn,003 feature importance selection,0.7245370370370371,0.7245370370370371,0.1751270294189453,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
3,car,001 knn,011 feature importance weighting,0.8240740740740741,0.8240740740740741,0.1751270294189453,0,0.03636923029475275,0.04549657873571484,0.038111298757730984,0.04732348481042439,0.03376512855798849,0.03962395710232173,0.03523412952131192,0.05233682081156213,0.027597744893033595,0.0151041957268682,0.015267488671780273,0.016005710668697926,0.13666993385484713,0.04679210014058973,0.042659680142756194,0.033681398124287706,0.02071028490766346,0.042504154002874855,0.0781135675344682,0.14529119989196884,0.05134191284835642
4,car,001 knn,004 l1,0.8310185185185185,0.8310185185185185,0.018400192260742188,0,True,True,True,True,True,True,False,True,True,False,False,False,True,False,False,True,False,True,True,True,False
5,car,001 knn,005 relieff selection,0.8101851851851852,0.8101851851851852,0.12317132949829102,0,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,True,True,True
6,car,001 knn,012 relieff weighting,0.8194444444444444,0.8194444444444444,0.12317132949829102,0,0.9191449814126395,0.8866171003717472,0.912639405204461,0.9637546468401487,0.8633828996282528,0.879182156133829,0.7286245353159851,0.9228624535315985,0.8596654275092936,0.7379182156133829,0.8633828996282528,0.7639405204460966,0.9758364312267658,0.6914498141263941,0.6988847583643123,0.5260223048327137,0.49256505576208176,0.604089219330855,0.9135687732342007,1.0,0.8336431226765799
7,car,001 knn,006 forward selection,0.7106481481481481,0.710648148148148,5.569471120834351,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,car,001 knn,007 backward selection,0.8263888888888888,0.8263888888888888,5.964592218399048,0,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,car,001 knn,008 stepwise selection,0.7870370370370371,0.7870370370370371,11.733330249786377,0,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,True,True,True
10,car,001 knn,009 bayesian selection,0.8703703703703703,0.8703703703703703,39.77623438835144,160,True,False,False,True,True,True,True,True,False,True,True,True,True,True,False,False,False,True,False,True,False
11,car,001 knn,013 bayesian weighting,0.8912037037037037,0.8912037037037037,108.34779787063599,346,0.8806060567036189,0.885716754285061,0.2836816844890945,0.919540535084545,0.8899044633278894,0.522719934173523,4.7470725819110954e-05,0.8996398369018203,0.2760945610332884,0.08500802130418239,0.4147630379825885,0.21475724439849875,0.7792263223118502,0.9594597781060291,0.11960857460601387,0.9847832446799181,0.5373544141284632,0.17916976552897773,0.19286606719709254,0.298727299334256,0.0009431400400632811
