,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.8452380952380952,0.8452380952380952,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.8571428571428571,0.8571428571428571,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.8333333333333334,0.8333333333333334,0.15196013450622559,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.8333333333333334,0.8333333333333334,0.15196013450622559,0,0.20056025737306854,0.19172502572302927,0.019104419092775986,0.0,0.12034279202447802,0.2767897645269844,0.19147774125966377
4,ecoli,001 knn,004 l1,0.8333333333333334,0.8333333333333334,0.007315397262573242,0,True,True,False,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.8333333333333334,0.8333333333333334,0.02245640754699707,0,True,False,True,True,True,True,False
6,ecoli,001 knn,012 relieff weighting,0.75,0.75,0.02245640754699707,0,0.058700209643605894,0.0,1.0,0.988527724665392,0.18867924528301883,0.033542976939203384,0.004192872117400381
7,ecoli,001 knn,006 forward selection,0.7738095238095238,0.7738095238095238,2.5422561168670654,0,True,False,False,False,False,True,False
8,ecoli,001 knn,007 backward selection,0.75,0.75,1.5622191429138184,0,True,False,True,True,True,True,True
9,ecoli,001 knn,008 stepwise selection,0.7380952380952381,0.7380952380952381,1.6473157405853271,0,True,False,False,False,True,True,True
10,ecoli,001 knn,009 bayesian selection,0.7738095238095238,0.7738095238095238,29.73790979385376,0,True,True,True,False,False,True,True
11,ecoli,001 knn,013 bayesian weighting,0.8928571428571429,0.8928571428571429,75.6780595779419,103,0.37230762459574357,0.4256732281108131,0.5484259261390213,0.2608481799865385,0.11618222326371941,0.9169735838825281,0.20643071589459466
