,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34
0,ionosphere,001 knn,000 all,0.7954545454545454,0.7954545454545455,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,ionosphere,000 rf,000 all,0.9204545454545454,0.9204545454545455,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,ionosphere,001 knn,003 feature importance selection,0.625,0.625,0.17024588584899902,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,ionosphere,001 knn,011 feature importance weighting,0.7727272727272727,0.7727272727272727,0.17024588584899902,0,0.030241106083189882,0.0,0.10496707708197646,0.042497371015545286,0.14625929221003992,0.04153353253325745,0.07686477363699834,0.047685031042650594,0.009649702777927526,0.010322253469460278,0.007103382610325222,0.016332079435295122,0.007387954714554632,0.03128829959899017,0.01044070378391079,0.01718368748176839,0.014459453254389089,0.035564510094800494,0.010730223905624909,0.014005306554177765,0.012001171792713606,0.028628433021836618,0.006558664968659118,0.024258318174778287,0.008989712102287701,0.011557293482913124,0.08121567702612374,0.02989232877514481,0.027280897492606815,0.007031981413648609,0.021832511832146257,0.022641669134089586,0.025595353067237075,0.018000246430932468
4,ionosphere,001 knn,004 l1,0.8181818181818182,0.8181818181818182,0.003432035446166992,0,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,ionosphere,001 knn,005 relieff selection,0.7954545454545454,0.7954545454545455,0.025435209274291992,0,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,True,False,False,True,False,False,False,True,True,True,True
6,ionosphere,001 knn,012 relieff weighting,0.875,0.875,0.025435209274291992,0,1.0,0.9547657512116317,0.06193078324225865,0.021857923497267784,0.21493624772313302,0.051001821493624755,0.14207650273224048,0.05464480874316935,0.1129326047358834,0.07650273224043713,0.025500910746812377,0.06921675774134795,0.08014571948998184,0.04735883424408016,0.16029143897996356,0.15300546448087426,0.06557377049180324,0.032786885245901676,0.04007285974499086,0.05464480874316935,0.08014571948998184,0.051001821493624755,0.051001821493624755,0.06557377049180324,0.014571948998178486,0.021857923497267784,0.15664845173041897,0.032786885245901676,0.0,0.025500910746812377,0.1238615664845173,0.04371584699453557,0.08378870673952643,0.10564663023679421
7,ionosphere,001 knn,006 forward selection,0.7613636363636364,0.7613636363636364,16.185793161392212,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,ionosphere,001 knn,007 backward selection,0.8409090909090909,0.8409090909090909,15.70442008972168,0,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,ionosphere,001 knn,008 stepwise selection,0.8295454545454546,0.8295454545454547,12.287856101989746,0,False,True,False,False,False,True,True,True,False,False,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,True,False,False,False,True,True,True,False,False
10,ionosphere,001 knn,009 bayesian selection,0.8863636363636364,0.8863636363636365,44.06747031211853,184,True,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,True,True,True,True,True,False,False,True,False,False,True,False,False
11,ionosphere,001 knn,013 bayesian weighting,0.8863636363636364,0.8863636363636365,117.17333030700684,1,0.4389691207526729,0.08532693010379044,0.7097034186097086,0.7429516823892955,0.525913764935469,0.9673107460511665,0.001956303159107331,0.4595559444352645,0.8370152198884587,0.6896990388226089,0.4825531872108231,0.21956154074231837,0.26552346998526466,0.5934086426317374,0.8405713629141268,0.20676283229150083,0.26350077522938564,0.259159008368711,0.804252187876573,0.11525098490236674,0.791861208068532,0.40311185524740756,0.5434657396433661,0.6822976965134373,0.9994470671444281,0.6583965208711454,0.06559633850142976,0.8481240097862192,0.9194031818902704,0.8534696023326038,0.04763309141181715,0.4820760768369111,0.1756792516026554,0.7091070877705017
