,dataset,base,method,PM1,PM2,Time,TriesToOpt,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences
0,student,001 knn,000 all,16.87016984246901,0.07355476138532224,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,student,000 rf,000 all,12.884498113647288,0.29243261681464294,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,student,001 knn,002 intercorrelation,16.87016984246901,0.07355476138532224,0.03860974311828613,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3,student,001 knn,010 correlation weighting,14.95128571028848,0.17893254265914327,0.03860974311828613,0,0.03715506321853381,0.09413492579598637,0.1424139094072985,0.11405282543563816,0.032049503085624424,0.09183747447540597,0.19759892461477155,0.13633062552709937,0.02215809569846152,0.10045240504735407,0.010710330795007971,0.03597262701936423,0.1361387184182316,0.09840056781829122,0.3636701474647032,0.11275463110879977,0.02163076435494073,0.12518867884417048,0.030291038695515148,0.06943126881344212,0.16051743302914476,,0.0914667298314417,0.09292388699611533,0.026612125925014832,0.12603220340410035,0.02605201016522869,0.04902497643206741,0.042275221539717765,0.027533138938428414
4,student,001 knn,003 feature importance selection,18.41285430482106,-0.011163572109637254,0.2069103717803955,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
5,student,001 knn,011 feature importance weighting,15.025826128319203,0.17483906784449954,0.2069103717803955,0,0.007827806787648411,0.023543369517412056,0.05100404536546405,0.011002495624175703,0.014835889357712344,0.011707829872811255,0.0335936119914645,0.03268107174948601,0.010993344970667753,0.015338175516386523,0.008596727503138163,0.01081819934976654,0.0434249499373729,0.045690546774960816,0.14288431405730032,0.03448573751357007,0.010033462732912616,0.014665567773357143,0.017878424171557303,0.015138588807493336,0.0011781266000020763,0.0,0.013789248726541145,0.0297342711066567,0.04799355490215245,0.0546618063952863,0.011257929410470402,0.03882940726664726,0.047902400295513514,0.19850909592207236
6,student,001 knn,004 l1,16.080472313159294,0.11692193094001191,0.006742715835571289,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,student,001 knn,005 relieff selection,14.372170458043033,0.21073533854453497,0.030834674835205078,0,False,True,True,True,True,False,True,True,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,True,True,True,True,True
8,student,001 knn,012 relieff weighting,16.363636363636363,0.10137164373122975,0.030834674835205078,0,0.11283185840707965,0.4911504424778761,0.4750733137829912,0.334070796460177,0.4690265486725663,0.19690265486725667,0.02932551319648094,0.21114369501466276,0.08849557522123896,0.05973451327433632,0.37831858407079644,0.42035398230088494,0.7146017699115044,0.08504398826979472,0.4513274336283186,0.12168141592920356,0.48008849557522126,0.5331858407079646,0.5420353982300885,0.2920353982300885,0.04424778761061943,0.0,0.5132743362831859,0.18475073313782991,0.44281524926686217,0.4252199413489736,0.6371681415929203,0.31378299120234604,0.39296187683284456,1.0
9,student,001 knn,006 forward selection,14.635272391505081,0.19628678611131567,13.827233791351318,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10,student,001 knn,007 backward selection,16.363636363636363,0.10137164373122975,6.957310676574707,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True
11,student,001 knn,008 stepwise selection,15.389686337054759,0.15485725609914347,10.47036862373352,0,False,True,True,True,False,False,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False
12,student,001 knn,009 bayesian selection,13.185623548504436,0.27589595903619646,42.61694049835205,190,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,True,True,False,True,False,True,True
13,student,001 knn,013 bayesian weighting,12.384901648059543,0.31986854491106975,111.48221683502197,466,0.4006321265814092,0.8165914020459354,0.0010897612685790703,0.832386413748062,0.8977817888899583,0.6366356809963398,0.583124648678319,0.9997037105458876,0.3922059088526068,0.8589078789801545,0.6318331759089699,0.9786142030900142,0.04889094410223226,0.5161284170734881,0.08919890720916263,0.5075799628932763,0.6338912170955582,0.13416190738735045,0.911808270063195,0.7042579402882596,0.8439821490334766,0.6848141388187481,0.6012462572494377,0.2807073666009031,0.13169402495930194,0.09368667324533206,0.6395327037742914,0.7937188435702452,0.28089350365812565,0.9269568198316902
