,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8786127167630058,0.8786127167630058,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8959537572254336,0.8959537572254335,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8497109826589595,0.8497109826589595,0.1393723487854004,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.8728323699421965,0.8728323699421965,0.1393723487854004,0,0.009788363459691165,0.07458880589254493,0.08466822405355472,0.01745042862452071,0.07883754225610101,0.02803987368538816,0.08155412731354186,0.2669640212678684,0.05704958230399701,0.09580534416465844,0.013116512059680613,0.015791860185558632,0.07081261196820036,0.10553270276469409
4,australian,001 knn,004 l1,0.884393063583815,0.884393063583815,0.0040740966796875,0,False,False,False,True,True,False,False,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.8786127167630058,0.8786127167630058,0.05716443061828613,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8786127167630058,0.8786127167630058,0.05716443061828613,0,0.8197725284339458,0.0,0.011121408711770142,0.8670166229221348,0.46153846153846156,0.41907261592300965,0.08897126969416125,1.0,0.8722659667541557,0.10586176727909011,0.8022747156605424,0.9615048118985127,0.20945319740500468,0.25023169601482853
7,australian,001 knn,006 forward selection,0.8670520231213873,0.8670520231213873,5.211156368255615,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False
8,australian,001 knn,007 backward selection,0.884393063583815,0.884393063583815,3.390448808670044,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.8670520231213873,0.8670520231213873,3.456576108932495,0,False,False,False,False,True,True,True,True,False,True,True,True,True,False
10,australian,001 knn,009 bayesian selection,0.9075144508670521,0.9075144508670521,34.302446603775024,132,False,True,False,True,True,False,False,True,True,True,True,False,True,True
11,australian,001 knn,013 bayesian weighting,0.9248554913294798,0.9248554913294798,88.23717379570007,200,0.330873465527803,0.6401266764424409,0.9505462168754112,0.5000458121513958,0.3447591094246702,0.47560896471912867,0.21212970759765803,0.44161091139563075,0.6605122353593834,0.4148841613889506,0.05943604251981516,0.7694360131440692,0.453759938200868,0.49412154864580343
