,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.6481481481481481,0.6481481481481481,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.7407407407407407,0.7407407407407407,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.5740740740740741,0.5740740740740741,0.15294337272644043,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.5925925925925926,0.5925925925925926,0.15294337272644043,0,0.12994881360173763,0.10893055651348689,0.16988402937627314,0.14434063940662523,0.11053153632435646,0.09027362615355687,0.11296752831427159,0.0853558767911849,0.047767393518507395
4,glass,001 knn,004 l1,0.3333333333333333,0.3333333333333333,0.012610435485839844,0,False,False,True,False,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.6481481481481481,0.6481481481481481,0.015814781188964844,0,True,False,True,False,True,True,False,True,True
6,glass,001 knn,012 relieff weighting,0.48148148148148145,0.48148148148148145,0.015814781188964844,0,0.10606060606060608,0.0,0.7142857142857143,0.015151515151515138,0.06060606060606055,0.696969696969697,0.015151515151515138,0.9090909090909091,1.0
7,glass,001 knn,006 forward selection,0.7222222222222222,0.7222222222222222,4.263223171234131,0,True,False,False,False,False,False,True,True,False
8,glass,001 knn,007 backward selection,0.5,0.5,2.820884943008423,0,True,False,True,True,True,False,True,True,True
9,glass,001 knn,008 stepwise selection,0.5740740740740741,0.5740740740740741,4.280224323272705,0,False,False,True,True,False,True,True,True,False
10,glass,001 knn,009 bayesian selection,0.7222222222222222,0.7222222222222222,30.486511945724487,40,True,True,False,True,False,False,False,True,False
11,glass,001 knn,013 bayesian weighting,0.7962962962962963,0.7962962962962963,78.34745693206787,421,0.8538720322610459,0.8254547727238596,0.22119033318927095,0.524897249408341,0.7258883330386564,0.38370015436469224,0.12485014984703183,0.7842547422995141,0.0171707176877204
