,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.8214285714285714,0.8214285714285714,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.8571428571428571,0.8571428571428571,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.8571428571428571,0.8571428571428571,0.15268278121948242,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.8214285714285714,0.8214285714285714,0.15268278121948242,0,0.22888646819537684,0.17383752117524695,0.01978081036362222,0.002255466132578911,0.14359088421366029,0.24557436759077134,0.1860744823287435
4,ecoli,001 knn,004 l1,0.8333333333333334,0.8333333333333334,0.005478620529174805,0,True,True,False,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.7738095238095238,0.7738095238095238,0.04288482666015625,0,False,True,True,True,False,True,True
6,ecoli,001 knn,012 relieff weighting,0.7857142857142857,0.7857142857142857,0.04288482666015625,0,0.0,0.09292929292929297,0.9924953095684803,1.0,0.0444444444444444,0.048484848484848464,0.08484848484848484
7,ecoli,001 knn,006 forward selection,0.7142857142857143,0.7142857142857143,4.170132875442505,0,True,False,True,False,True,True,False
8,ecoli,001 knn,007 backward selection,0.7738095238095238,0.7738095238095238,1.5350725650787354,0,True,True,False,True,True,True,True
9,ecoli,001 knn,008 stepwise selection,0.7738095238095238,0.7738095238095238,2.52858567237854,0,True,True,False,False,True,True,True
10,ecoli,001 knn,009 bayesian selection,0.7976190476190477,0.7976190476190477,30.08698534965515,10,False,True,True,False,True,True,False
11,ecoli,001 knn,013 bayesian weighting,0.8452380952380952,0.8452380952380952,75.68415355682373,63,0.4012252196100091,0.6311373903952154,0.8143595332981197,0.32203497362173894,0.8038889491435919,0.7284632684885762,0.10351602179541197
