,dataset,base,method,PM1,PM2,Time,TriesToOpt,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm)
0,iris,001 knn,000 all,0.9473684210526315,0.9473684210526315,0.0,0,True,True,True,True
1,iris,000 rf,000 all,0.9736842105263158,0.9736842105263158,0.0,0,True,True,True,True
2,iris,001 knn,003 feature importance selection,1.0,1.0,0.1371004581451416,0,False,True,False,True
3,iris,001 knn,011 feature importance weighting,0.9736842105263158,0.9736842105263158,0.1371004581451416,0,0.07011686678843027,0.02156672516485313,0.4582950471476815,0.45002136089903516
4,iris,001 knn,004 l1,0.9736842105263158,0.9736842105263158,0.003667116165161133,0,False,False,True,True
5,iris,001 knn,005 relieff selection,0.9736842105263158,0.9736842105263158,0.03361225128173828,0,True,True,False,True
6,iris,001 knn,012 relieff weighting,0.9736842105263158,0.9736842105263158,0.03361225128173828,0,0.17518248175182483,0.3138686131386861,0.0,0.43795620437956206
7,iris,001 knn,006 forward selection,0.42105263157894735,0.42105263157894735,0.9740455150604248,0,False,False,True,False
8,iris,001 knn,007 backward selection,1.0,1.0,0.811532735824585,0,False,True,True,True
9,iris,001 knn,008 stepwise selection,0.9736842105263158,0.9736842105263158,0.9454612731933594,0,True,True,True,True
10,iris,001 knn,009 bayesian selection,1.0,1.0,28.076929807662964,3,False,True,False,True
11,iris,001 knn,013 bayesian weighting,1.0,1.0,70.86949014663696,0,0.013151611246008277,0.17457274009265578,0.8541847582928234,0.47729360683847866
