,dataset,base,method,PM1,PM2,Time,TriesToOpt,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
0,bike,001 knn,000 all,736400.4362224247,0.792587864953855,0.0,0,True,True,True,True,True,True,True,True,True,True,True
1,bike,000 rf,000 all,486420.8438671396,0.8629962982165346,0.0,0,True,True,True,True,True,True,True,True,True,True,True
2,bike,001 knn,002 intercorrelation,825331.1611768873,0.7675399282244486,0.02122664451599121,0,True,True,False,True,True,True,True,False,True,True,True
3,bike,001 knn,010 correlation weighting,591575.1742941712,0.83337887390443,0.02122664451599121,0,0.3906165665419511,0.5584953633850741,0.2585898205472817,0.05737312644209444,0.09053671728271047,0.04394184843513052,0.31272916745976403,0.6474410564917803,0.6489813290576877,0.08955672866489511,0.21956792367507078
4,bike,001 knn,003 feature importance selection,674864.7489079471,0.8099198051043803,0.2635807991027832,0,False,True,True,False,True,False,True,False,True,False,True
5,bike,001 knn,011 feature importance weighting,778568.4090138637,0.7807109718437614,0.2635807991027832,0,0.07433445913642131,0.26438886062894124,0.027515003537593837,0.0022624543233102554,0.017384652480648206,0.0029296562225765033,0.025417433657937822,0.32273070276385973,0.16922425070563718,0.06621904684409298,0.02759347969898087
6,bike,001 knn,004 l1,778568.4090138637,0.7807109718437614,0.007124662399291992,0,True,True,True,True,True,True,True,True,True,True,True
7,bike,001 knn,005 relieff selection,1929478.2191358022,0.45654948412454033,0.050490379333496094,0,True,False,True,False,True,False,True,True,True,True,True
8,bike,001 knn,012 relieff weighting,1162005.4940168993,0.6727133382949289,0.050490379333496094,0,0.48369829683698295,0.12652068126520677,0.3343065693430657,0.0,0.029683698296836983,0.03698296836982973,0.15669099756690996,0.989294403892944,1.0,0.9961070559610705,0.997080291970803
9,bike,001 knn,006 forward selection,1452452.9782011064,0.5909068511580418,11.561266422271729,0,True,True,False,False,False,False,True,True,True,False,False
10,bike,001 knn,007 backward selection,1161446.8714286918,0.6728706781035518,4.446615219116211,0,True,True,False,False,True,False,True,True,True,True,True
11,bike,001 knn,008 stepwise selection,1191979.2032398975,0.6642710415235068,7.704293251037598,0,True,True,False,False,False,False,True,True,True,False,True
12,bike,001 knn,009 bayesian selection,780648.2794559131,0.7801251623469369,31.45524263381958,40,True,True,True,False,True,True,True,False,True,True,True
13,bike,001 knn,013 bayesian weighting,526968.5231017676,0.8515757716829513,82.77513885498047,461,0.23067702149891606,0.21567247787780486,0.2764986662810397,0.21792254447917686,0.45901486892583204,0.7977854751251348,0.7730399499702709,0.00024366557734617836,0.10766129147579592,0.7444598310816772,0.46223812571555756
