,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.8095238095238095,0.8095238095238095,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.8809523809523809,0.8809523809523809,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.7738095238095238,0.7738095238095238,0.15906906127929688,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.8333333333333334,0.8333333333333334,0.15906906127929688,0,0.2058552856673255,0.1716412135319084,0.018985132230692772,0.002336313272432753,0.12865273847249853,0.2728115036016933,0.19971781322344878
4,ecoli,001 knn,004 l1,0.8452380952380952,0.8452380952380952,0.013253927230834961,0,True,True,False,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.7619047619047619,0.7619047619047619,0.04239702224731445,0,False,True,True,True,True,True,False
6,ecoli,001 knn,012 relieff weighting,0.6904761904761905,0.6904761904761905,0.04239702224731445,0,0.0,0.02114164904862581,0.9883495145631068,1.0,0.12262156448202954,0.02114164904862581,0.0042283298097252064
7,ecoli,001 knn,006 forward selection,0.5833333333333334,0.5833333333333334,2.523254632949829,0,True,False,False,False,False,True,False
8,ecoli,001 knn,007 backward selection,0.6904761904761905,0.6904761904761905,2.187854766845703,0,True,True,False,True,True,True,False
9,ecoli,001 knn,008 stepwise selection,0.5952380952380952,0.5952380952380952,2.495366334915161,0,True,False,True,True,False,True,True
10,ecoli,001 knn,009 bayesian selection,0.7023809523809523,0.7023809523809523,29.752222776412964,2,True,True,True,False,False,True,True
11,ecoli,001 knn,013 bayesian weighting,0.7857142857142857,0.7857142857142857,76.01022005081177,198,0.24246045860537746,0.9902180111942686,0.2200249474003848,0.7514067861499422,0.24742487233960223,0.8152499513301524,0.5365217505039017
