,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.861271676300578,0.861271676300578,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8670520231213873,0.8670520231213873,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8034682080924855,0.8034682080924856,0.15027308464050293,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.815028901734104,0.815028901734104,0.15027308464050293,0,0.010537794009392079,0.07144689984217811,0.07356079676569732,0.01805533911877517,0.06477968884739368,0.02716981581535612,0.08950286600053646,0.34422752190404865,0.05338819710124812,0.08218222789047099,0.010363346081035814,0.015993878392487282,0.060837268386249,0.07795435984513104
4,australian,001 knn,004 l1,0.815028901734104,0.815028901734104,0.0040776729583740234,0,False,False,False,True,True,False,False,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.8497109826589595,0.8497109826589595,0.05413007736206055,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8208092485549133,0.8208092485549133,0.05413007736206055,0,0.8331970564186427,0.0,0.0239520958083832,0.9116925592804579,0.47733105218135163,0.3704006541291905,0.10949529512403766,1.0,0.8544562551103843,0.13982011447260834,0.7988552739165985,0.9525756336876533,0.2497861420017109,0.3130881094952951
7,australian,001 knn,006 forward selection,0.815028901734104,0.815028901734104,3.4418599605560303,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.815028901734104,0.815028901734104,4.8300275802612305,0,True,False,True,True,True,True,True,True,True,True,True,False,True,True
9,australian,001 knn,008 stepwise selection,0.8439306358381503,0.8439306358381503,3.5009970664978027,0,False,False,True,False,True,True,False,True,True,False,True,False,True,True
10,australian,001 knn,009 bayesian selection,0.8786127167630058,0.8786127167630058,33.536957025527954,126,True,True,False,False,True,False,False,True,True,True,True,True,True,False
11,australian,001 knn,013 bayesian weighting,0.884393063583815,0.884393063583815,87.82684636116028,404,0.5365623911529639,0.755303918174327,0.8865798685293694,0.0506819088796704,0.9049738526003337,0.2059849879746607,0.06974494529319171,0.05123685718987599,0.46888016082256423,0.5852206096713224,0.5291286374344842,0.9292828995768972,0.627806318333098,0.94214790397695
