,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,1444.273396226415,0.8277556153569141,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,1245.4603940741113,0.8514661007153246,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,1444.273396226415,0.8277556153569141,0.015904664993286133,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,1324.1052830188682,0.8420868927779585,0.015904664993286133,0,0.3012262225213651,0.7910289549602884,0.8748295464429183,0.6786177576201226,0.6117494296128286,0.6738891693547405
4,machine,001 knn,003 feature importance selection,3425.146226415094,0.5915162561168104,0.1517045497894287,0,False,True,False,True,True,False
5,machine,001 knn,011 feature importance weighting,1957.887924528302,0.7665018260104832,0.1517045497894287,0,0.0462639607922082,0.0694153547483384,0.6354301243171259,0.11629680960019449,0.10072852539990612,0.03186522514222693
6,machine,001 knn,004 l1,1957.887924528302,0.7665018260104832,0.004786252975463867,0,True,True,True,True,True,True
7,machine,001 knn,005 relieff selection,3638.042264150943,0.5661262246251454,0.02565455436706543,0,True,True,False,True,False,True
8,machine,001 knn,012 relieff weighting,1854.706603773585,0.7788072545716493,0.02565455436706543,0,1.0,0.3477088948787062,0.23450134770889489,0.4555256064690027,0.05121293800539083,0.8975741239892183
9,machine,001 knn,006 forward selection,2318.6139622641504,0.7234815539782693,2.0888431072235107,0,False,False,True,True,False,False
10,machine,001 knn,007 backward selection,2318.6139622641504,0.7234815539782693,2.2900023460388184,0,False,False,True,True,False,False
11,machine,001 knn,008 stepwise selection,2318.6139622641504,0.7234815539782693,1.3811774253845215,0,False,False,True,True,False,False
12,machine,001 knn,009 bayesian selection,1314.0858490566038,0.8432818128268988,29.063795566558838,37,False,True,True,False,True,False
13,machine,001 knn,013 bayesian weighting,754.3983018867926,0.9100302812308335,74.04233121871948,450,0.030232684661999076,0.5200690511955611,0.05761193954122703,0.002606145242056145,0.6122074267751592,0.0007159729329246564
