,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,12836.623584905661,0.607043913780354,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,4225.819039567521,0.8706387781898086,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,12836.623584905661,0.607043913780354,0.01613020896911621,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,9094.79320754717,0.7215892231959514,0.01613020896911621,0,0.31144681995412404,0.7119754364393162,0.8671750870332008,0.6387501045834619,0.5450764299947025,0.6911658662027697
4,machine,001 knn,003 feature importance selection,8261.600188679244,0.7470950164907604,0.15253901481628418,0,False,True,False,True,True,False
5,machine,001 knn,011 feature importance weighting,9304.991698113205,0.7151546046503681,0.15253901481628418,0,0.04370464045673442,0.04346054982121125,0.5593992863312186,0.11245388608521237,0.15237476708814512,0.0886068702174783
6,machine,001 knn,004 l1,9304.991698113205,0.7151546046503681,0.007042646408081055,0,True,True,True,True,True,True
7,machine,001 knn,005 relieff selection,10069.97283018868,0.6917369208876591,0.04169154167175293,0,True,False,True,True,False,True
8,machine,001 knn,012 relieff weighting,10781.687924528303,0.6699498227363971,0.04169154167175293,0,1.0,0.13019390581717452,0.2520775623268698,0.5346260387811634,0.0,0.850415512465374
9,machine,001 knn,006 forward selection,12551.561509433965,0.6157702643480163,4.230244398117065,0,True,False,True,False,False,True
10,machine,001 knn,007 backward selection,10779.60886792453,0.6700134670382374,1.2535505294799805,0,False,True,True,True,True,True
11,machine,001 knn,008 stepwise selection,12567.646603773583,0.615277865729613,2.077975034713745,0,True,False,True,False,False,True
12,machine,001 knn,009 bayesian selection,9143.794150943395,0.7200892011059765,28.817230701446533,4,True,True,True,True,True,False
13,machine,001 knn,013 bayesian weighting,8503.706037735848,0.7396836464940552,74.03469109535217,142,0.31293630496003266,0.1383069826931825,0.17431203962683178,0.8239901237228207,0.5465178189499047,0.07183334373985971
