,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60
0,sonar,001 knn,000 all,0.7884615384615384,0.7884615384615384,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,sonar,000 rf,000 all,0.8846153846153846,0.8846153846153846,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,sonar,001 knn,003 feature importance selection,0.7884615384615384,0.7884615384615384,0.1628720760345459,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,sonar,001 knn,011 feature importance weighting,0.75,0.75,0.1628720760345459,0,0.008173829044299561,0.01305092719691912,0.011598375834046869,0.01801602337317564,0.009329083639613926,0.00830038017779081,0.008306311242245857,0.00922495140603466,0.04179031237343522,0.024937626678681466,0.0694116411065871,0.07753721801242004,0.024007377098166364,0.007853466497797761,0.01290419478647533,0.01925737084017863,0.010724640192998581,0.0137573400069023,0.01522579824060018,0.011323208477314838,0.021901077132946492,0.015110598283573503,0.020412579103228568,0.009599234637222944,0.007920012180169248,0.011107948726592836,0.012745077288920891,0.017685688961562956,0.01511008172362189,0.012423755469951744,0.011279867970503663,0.01355173869861393,0.011964897670442273,0.01716123435084735,0.021845126654773995,0.03068204628921407,0.013436055085851611,0.00775581861860528,0.009877656719180311,0.01650056691940296,0.007847192420672883,0.008676554614121335,0.0157882736409643,0.018883984013223748,0.018805555035484523,0.0161038387714248,0.03393929704723514,0.024598560538505055,0.03138904851386218,0.007897352543716346,0.023514063167187075,0.015160620777138631,0.009601911196172937,0.013555443930263377,0.008519154742953025,0.004661993122754174,0.00822066052278819,0.004675261950768157,0.006342939086593721,0.009017155653259815
4,sonar,001 knn,004 l1,0.75,0.75,0.0045435428619384766,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,sonar,001 knn,005 relieff selection,0.8076923076923077,0.8076923076923077,0.032912492752075195,0,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,True,True,False,True,False,True,True,False,True,True,True,True
6,sonar,001 knn,012 relieff weighting,0.7307692307692307,0.7307692307692306,0.032912492752075195,0,0.020618556701030966,0.027491408934707917,0.013745704467353903,0.013745704467353903,0.0,0.013745704467353903,0.013745704467353903,0.013745704467353903,0.013745704467353903,0.013745704467353903,0.027491408934707917,0.013745704467353903,0.013745704467353903,0.013745704467353903,0.013745704467353903,0.013745704467353903,0.013745704467353903,0.013745704467353903,0.013745704467353903,0.013745704467353903,0.013745704467353903,0.020618556701030966,0.027491408934707917,0.013745704467353903,0.0068728522336769515,0.020618556701030966,0.0893470790378007,0.061855670103092786,0.020618556701030966,0.027491408934707917,0.013745704467353903,0.013745704467353903,0.020618556701030966,0.020618556701030966,0.013745704467353903,0.013745704467353903,0.013745704467353903,0.013745704467353903,0.013745704467353903,0.013745704467353903,0.013745704467353903,0.013745704467353903,0.013745704467353903,0.013745704467353903,0.013745704467353903,0.013745704467353903,0.013745704467353903,0.013745704467353903,0.020618556701030966,0.027491408934707917,0.0068728522336769515,0.027491408934707917,0.013745704467353903,0.04123711340206182,0.020618556701030966,0.0,0.027491408934707917,0.04123711340206182,0.04810996563573888,0.054982817869415834
7,sonar,001 knn,006 forward selection,0.7692307692307693,0.7692307692307693,21.23477578163147,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,sonar,001 knn,007 backward selection,0.7307692307692307,0.7307692307692306,21.32064175605774,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,sonar,001 knn,008 stepwise selection,0.6730769230769231,0.6730769230769231,14.270516633987427,0,False,False,True,False,False,False,True,True,True,False,False,True,True,True,True,False,True,False,True,True,False,True,True,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True
10,sonar,001 knn,009 bayesian selection,0.8461538461538461,0.8461538461538461,58.60048842430115,137,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,False,False,True,True,True,True,True
11,sonar,001 knn,013 bayesian weighting,0.9423076923076923,0.9423076923076923,157.2729513645172,413,0.961801517768357,0.5478970551035977,0.44988248607503994,0.06004526557485999,0.6287393923248521,0.1390391545148515,0.33232220144106184,0.7891926919836418,0.4423059265345048,0.8009592297290151,0.36391958068862756,0.192362025796234,0.060972056115252034,0.6554987795505101,0.9177148057415273,0.8605983885241855,0.10377508945947941,0.24130687413408608,0.7339134590509697,0.48805585404698315,0.9105128087766747,0.14081152347608478,0.6779583264411491,0.42961147593698695,0.6734881993943163,0.18843758440551195,0.3562470321771942,0.1505942334238458,0.1239306015298084,0.11219726670143935,0.3209719767978681,0.7045833113604281,0.9134014087019273,0.15150174758202892,0.6918228258358243,0.036535511679304036,0.6980680671950423,0.9415900413587484,0.18985907537623184,0.3447964505433529,0.5846447541704074,0.5826320078696335,0.7476255334354481,0.5248240626759646,0.2247760297181277,0.2529437238599346,0.6419847539757286,0.5762969087514214,0.9053842666870815,0.17810232051805128,0.2372274754914591,0.49912971141112805,0.4669038968934579,0.2720662961499652,0.2719081936782318,0.5036375705012414,0.5510215351761606,0.40658817415021203,0.8713912800797483,0.5261738562988343
